nameLabel,seriesLabel,plateformLabel,pub_year,developerLabel,website,esrbLabel,pegiLabel,bnf,musicbrainz
Call of Duty 3 : En marche vers Paris,Call of Duty,Wii,2006,Exakt Entertainment,http://www.callofduty.com/,Teen,PEGI 16,,
Call of Duty 3 : En marche vers Paris,Call of Duty,Wii,2006,Exakt Entertainment,http://www.callofduty.com/,Teen,PEGI 16,,
Call of Duty 3 : En marche vers Paris,Call of Duty,Wii,2006,Exakt Entertainment,http://www.callofduty.com/,Teen,PEGI 16,,
Call of Duty 3 : En marche vers Paris,Call of Duty,Wii,2006,Exakt Entertainment,http://www.callofduty.com/,Teen,PEGI 16,,
Call of Duty 3 : En marche vers Paris,Call of Duty,Wii,2006,Exakt Entertainment,http://www.callofduty.com/,Teen,PEGI 16,,
Call of Duty 3 : En marche vers Paris,Call of Duty,Wii,2006,Exakt Entertainment,http://www.callofduty.com/,Teen,PEGI 16,,
Call of Duty 3 : En marche vers Paris,Call of Duty,Wii,2006,Exakt Entertainment,http://www.callofduty.com/,Teen,PEGI 16,,
Call of Duty 3 : En marche vers Paris,Call of Duty,Wii,2006,Exakt Entertainment,http://www.callofduty.com/,Teen,PEGI 16,,
Call of Duty 3 : En marche vers Paris,Call of Duty,Wii,2006,Exakt Entertainment,http://www.callofduty.com/,Teen,PEGI 16,,
Call of Duty 3 : En marche vers Paris,Call of Duty,Wii,2006,Exakt Entertainment,http://www.callofduty.com/,Teen,PEGI 16,,
Call of Duty 3 : En marche vers Paris,Call of Duty,Wii,2006,Exakt Entertainment,http://www.callofduty.com/,Teen,PEGI 16,,
Call of Duty 3 : En marche vers Paris,Call of Duty,Wii,2006,Exakt Entertainment,http://www.callofduty.com/,Teen,PEGI 16,,
Call of Duty 3 : En marche vers Paris,Call of Duty,Wii,2007,Exakt Entertainment,http://www.callofduty.com/,Teen,PEGI 16,,
Call of Duty 3 : En marche vers Paris,Call of Duty,Wii,2007,Exakt Entertainment,http://www.callofduty.com/,Teen,PEGI 16,,
Call of Duty 3 : En marche vers Paris,Call of Duty,Wii,2007,Exakt Entertainment,http://www.callofduty.com/,Teen,PEGI 16,,
Call of Duty 3 : En marche vers Paris,Call of Duty,Wii,2007,Exakt Entertainment,http://www.callofduty.com/,Teen,PEGI 16,,
Call of Duty 3 : En marche vers Paris,Call of Duty,Wii,2007,Exakt Entertainment,http://www.callofduty.com/,Teen,PEGI 16,,
