nameLabel,seriesLabel,platformLabel,pub_year,genreLabel,publisherLabel,developerLabel,image,website,esrbLabel,pegiLabel,bnf,musicbrainz
The Elder Scrolls IV: Oblivion,The Elder Scrolls,Microsoft Windows,2006,jeu vidéo de rôle,Bethesda Softworks,Superscape,,https://elderscrolls.bethesda.net/oblivion/,Mature 17+,PEGI 16,16901151z,63c2463f-744b-4289-a443-dce5f8bfea71
The Elder Scrolls IV: Oblivion,The Elder Scrolls,ordinateur personnel,2007,jeu vidéo de rôle,2K Games,4J Studios,,https://elderscrolls.bethesda.net/oblivion/,Mature 17+,PEGI 16,16901151z,63c2463f-744b-4289-a443-dce5f8bfea71
The Elder Scrolls IV: Oblivion,The Elder Scrolls,Microsoft Windows,2007,jeu vidéo de rôle,2K Games,4J Studios,,https://elderscrolls.bethesda.net/oblivion/,Mature 17+,PEGI 16,16901151z,63c2463f-744b-4289-a443-dce5f8bfea71
The Elder Scrolls IV: Oblivion,The Elder Scrolls,ordinateur personnel,2006,monde ouvert,2K Games,Superscape,,https://elderscrolls.bethesda.net/oblivion/,Mature 17+,PEGI 16,16901151z,63c2463f-744b-4289-a443-dce5f8bfea71
The Elder Scrolls IV: Oblivion,The Elder Scrolls,Microsoft Windows,2006,monde ouvert,2K Games,Superscape,,https://elderscrolls.bethesda.net/oblivion/,Mature 17+,PEGI 16,16901151z,63c2463f-744b-4289-a443-dce5f8bfea71
The Elder Scrolls IV: Oblivion,The Elder Scrolls,ordinateur personnel,2006,jeu vidéo de rôle,2K Games,Superscape,,https://elderscrolls.bethesda.net/oblivion/,Mature 17+,PEGI 16,16901151z,63c2463f-744b-4289-a443-dce5f8bfea71
The Elder Scrolls IV: Oblivion,The Elder Scrolls,Microsoft Windows,2006,jeu vidéo de rôle,2K Games,Superscape,,https://elderscrolls.bethesda.net/oblivion/,Mature 17+,PEGI 16,16901151z,63c2463f-744b-4289-a443-dce5f8bfea71
The Elder Scrolls IV: Oblivion,The Elder Scrolls,PlayStation 3,2009,monde ouvert,2K Games,4J Studios,,https://elderscrolls.bethesda.net/oblivion/,Mature 17+,PEGI 16,16901151z,63c2463f-744b-4289-a443-dce5f8bfea71
The Elder Scrolls IV: Oblivion,The Elder Scrolls,PlayStation 3,2009,jeu vidéo de rôle,2K Games,4J Studios,,https://elderscrolls.bethesda.net/oblivion/,Mature 17+,PEGI 16,16901151z,63c2463f-744b-4289-a443-dce5f8bfea71
The Elder Scrolls IV: Oblivion,The Elder Scrolls,Microsoft Windows,2009,monde ouvert,Bethesda Softworks,4J Studios,,https://elderscrolls.bethesda.net/oblivion/,Mature 17+,PEGI 16,16901151z,63c2463f-744b-4289-a443-dce5f8bfea71
The Elder Scrolls IV: Oblivion,The Elder Scrolls,Microsoft Windows,2009,jeu vidéo de rôle,Bethesda Softworks,4J Studios,,https://elderscrolls.bethesda.net/oblivion/,Mature 17+,PEGI 16,16901151z,63c2463f-744b-4289-a443-dce5f8bfea71
The Elder Scrolls IV: Oblivion,The Elder Scrolls,ordinateur personnel,2009,monde ouvert,2K Games,4J Studios,,https://elderscrolls.bethesda.net/oblivion/,Mature 17+,PEGI 16,16901151z,63c2463f-744b-4289-a443-dce5f8bfea71
The Elder Scrolls IV: Oblivion,The Elder Scrolls,Microsoft Windows,2009,monde ouvert,2K Games,4J Studios,,https://elderscrolls.bethesda.net/oblivion/,Mature 17+,PEGI 16,16901151z,63c2463f-744b-4289-a443-dce5f8bfea71
The Elder Scrolls IV: Oblivion,The Elder Scrolls,ordinateur personnel,2009,jeu vidéo de rôle,2K Games,4J Studios,,https://elderscrolls.bethesda.net/oblivion/,Mature 17+,PEGI 16,16901151z,63c2463f-744b-4289-a443-dce5f8bfea71
The Elder Scrolls IV: Oblivion,The Elder Scrolls,Microsoft Windows,2009,jeu vidéo de rôle,2K Games,4J Studios,,https://elderscrolls.bethesda.net/oblivion/,Mature 17+,PEGI 16,16901151z,63c2463f-744b-4289-a443-dce5f8bfea71
The Elder Scrolls IV: Oblivion,The Elder Scrolls,PlayStation 3,2006,monde ouvert,2K Games,4J Studios,,https://elderscrolls.bethesda.net/oblivion/,Mature 17+,PEGI 16,16901151z,63c2463f-744b-4289-a443-dce5f8bfea71
The Elder Scrolls IV: Oblivion,The Elder Scrolls,PlayStation 3,2006,jeu vidéo de rôle,2K Games,4J Studios,,https://elderscrolls.bethesda.net/oblivion/,Mature 17+,PEGI 16,16901151z,63c2463f-744b-4289-a443-dce5f8bfea71
The Elder Scrolls IV: Oblivion,The Elder Scrolls,Microsoft Windows,2006,monde ouvert,Bethesda Softworks,4J Studios,,https://elderscrolls.bethesda.net/oblivion/,Mature 17+,PEGI 16,16901151z,63c2463f-744b-4289-a443-dce5f8bfea71
The Elder Scrolls IV: Oblivion,The Elder Scrolls,Microsoft Windows,2006,jeu vidéo de rôle,Bethesda Softworks,4J Studios,,https://elderscrolls.bethesda.net/oblivion/,Mature 17+,PEGI 16,16901151z,63c2463f-744b-4289-a443-dce5f8bfea71
The Elder Scrolls IV: Oblivion,The Elder Scrolls,ordinateur personnel,2006,monde ouvert,2K Games,4J Studios,,https://elderscrolls.bethesda.net/oblivion/,Mature 17+,PEGI 16,16901151z,63c2463f-744b-4289-a443-dce5f8bfea71
The Elder Scrolls IV: Oblivion,The Elder Scrolls,Microsoft Windows,2006,monde ouvert,2K Games,4J Studios,,https://elderscrolls.bethesda.net/oblivion/,Mature 17+,PEGI 16,16901151z,63c2463f-744b-4289-a443-dce5f8bfea71
The Elder Scrolls IV: Oblivion,The Elder Scrolls,ordinateur personnel,2006,jeu vidéo de rôle,2K Games,4J Studios,,https://elderscrolls.bethesda.net/oblivion/,Mature 17+,PEGI 16,16901151z,63c2463f-744b-4289-a443-dce5f8bfea71
The Elder Scrolls IV: Oblivion,The Elder Scrolls,Microsoft Windows,2006,jeu vidéo de rôle,2K Games,4J Studios,,https://elderscrolls.bethesda.net/oblivion/,Mature 17+,PEGI 16,16901151z,63c2463f-744b-4289-a443-dce5f8bfea71
Sly Raccoon,Sly,PlayStation Vita,2002,jeu d'infiltration,Sony Interactive Entertainment,Sucker Punch Productions,,http://www.us.playstation.com/content/ogs/scus-97198/site/,Everyone,PEGI 3,,
The Elder Scrolls IV: Oblivion,The Elder Scrolls,PlayStation 3,2007,jeu vidéo de rôle,2K Games,Superscape,,https://elderscrolls.bethesda.net/oblivion/,Mature 17+,PEGI 16,16901151z,63c2463f-744b-4289-a443-dce5f8bfea71
The Elder Scrolls IV: Oblivion,The Elder Scrolls,ordinateur personnel,2007,jeu vidéo de rôle,2K Games,Superscape,,https://elderscrolls.bethesda.net/oblivion/,Mature 17+,PEGI 16,16901151z,63c2463f-744b-4289-a443-dce5f8bfea71
The Elder Scrolls IV: Oblivion,The Elder Scrolls,Microsoft Windows,2007,jeu vidéo de rôle,2K Games,Superscape,,https://elderscrolls.bethesda.net/oblivion/,Mature 17+,PEGI 16,16901151z,63c2463f-744b-4289-a443-dce5f8bfea71
Age of Empires III,Age of Empires,N-Gage,2006,stratégie en temps réel,Microsoft Studios,Robot Entertainment,,https://www.ageofempires.com/games/aoeiii/,Teen,PEGI 12,,
Age of Empires III,Age of Empires,Microsoft Windows,2009,stratégie en temps réel,Microsoft Studios,Robot Entertainment,,https://www.ageofempires.com/games/aoeiii/,Teen,PEGI 12,,
Age of Empires III,Age of Empires,Microsoft Windows,2006,stratégie en temps réel,Microsoft Studios,Robot Entertainment,,http://www.ageofempires3.com/,Teen,PEGI 12,,
Age of Empires III,Age of Empires,macOS,2009,stratégie en temps réel,Microsoft Studios,Ensemble Studios,,https://www.ageofempires.com/games/aoeiii/,Teen,PEGI 12,,
Age of Empires III,Age of Empires,Windows Mobile,2005,stratégie en temps réel,Microsoft Studios,Robot Entertainment,,https://www.ageofempires.com/games/aoeiii/,Teen,PEGI 12,,
Age of Empires III,Age of Empires,N-Gage,2005,stratégie en temps réel,Microsoft Studios,Ensemble Studios,,https://www.ageofempires.com/games/aoeiii/,Teen,PEGI 12,,
Age of Empires III,Age of Empires,macOS,2006,stratégie en temps réel,Microsoft Studios,Robot Entertainment,,https://www.ageofempires.com/games/aoeiii/,Teen,PEGI 12,,
Age of Empires III,Age of Empires,Windows Mobile,2009,stratégie en temps réel,Microsoft Studios,Ensemble Studios,,https://www.ageofempires.com/games/aoeiii/,Teen,PEGI 12,,
Age of Empires III,Age of Empires,Microsoft Windows,2005,stratégie en temps réel,Microsoft Studios,Robot Entertainment,,https://www.ageofempires.com/games/aoeiii/,Teen,PEGI 12,,
Age of Empires III,Age of Empires,macOS,2005,stratégie en temps réel,Microsoft Studios,Ensemble Studios,,https://www.ageofempires.com/games/aoeiii/,Teen,PEGI 12,,
Age of Empires III,Age of Empires,Windows Mobile,2006,stratégie en temps réel,Microsoft Studios,Robot Entertainment,,https://www.ageofempires.com/games/aoeiii/,Teen,PEGI 12,,
Age of Empires III,Age of Empires,N-Gage,2006,stratégie en temps réel,Microsoft Studios,Ensemble Studios,,https://www.ageofempires.com/games/aoeiii/,Teen,PEGI 12,,
Age of Empires III,Age of Empires,Microsoft Windows,2009,stratégie en temps réel,Microsoft Studios,Ensemble Studios,,https://www.ageofempires.com/games/aoeiii/,Teen,PEGI 12,,
Age of Empires III,Age of Empires,Windows Mobile,2005,stratégie en temps réel,Microsoft Studios,Ensemble Studios,,https://www.ageofempires.com/games/aoeiii/,Teen,PEGI 12,,
Age of Empires III,Age of Empires,macOS,2009,stratégie en temps réel,Microsoft Studios,Robot Entertainment,,http://www.ageofempires3.com/,Teen,PEGI 12,,
Age of Empires III,Age of Empires,Microsoft Windows,2006,stratégie en temps réel,Microsoft Studios,Robot Entertainment,,https://www.ageofempires.com/games/aoeiii/,Teen,PEGI 12,,
Age of Empires III,Age of Empires,macOS,2006,stratégie en temps réel,Microsoft Studios,Ensemble Studios,,https://www.ageofempires.com/games/aoeiii/,Teen,PEGI 12,,
Age of Empires III,Age of Empires,N-Gage,2005,stratégie en temps réel,Microsoft Studios,Robot Entertainment,,http://www.ageofempires3.com/,Teen,PEGI 12,,
Age of Empires III,Age of Empires,Microsoft Windows,2005,stratégie en temps réel,Microsoft Studios,Ensemble Studios,,https://www.ageofempires.com/games/aoeiii/,Teen,PEGI 12,,
Age of Empires III,Age of Empires,Windows Mobile,2009,stratégie en temps réel,Microsoft Studios,Robot Entertainment,,http://www.ageofempires3.com/,Teen,PEGI 12,,
Age of Empires III,Age of Empires,N-Gage,2009,stratégie en temps réel,Microsoft Studios,Ensemble Studios,,http://www.ageofempires3.com/,Teen,PEGI 12,,
Age of Empires III,Age of Empires,Windows Mobile,2006,stratégie en temps réel,Microsoft Studios,Ensemble Studios,,https://www.ageofempires.com/games/aoeiii/,Teen,PEGI 12,,
Age of Empires III,Age of Empires,macOS,2005,stratégie en temps réel,Microsoft Studios,Robot Entertainment,,http://www.ageofempires3.com/,Teen,PEGI 12,,
Age of Empires III,Age of Empires,N-Gage,2006,stratégie en temps réel,Microsoft Studios,Robot Entertainment,,http://www.ageofempires3.com/,Teen,PEGI 12,,
Age of Empires III,Age of Empires,Microsoft Windows,2009,stratégie en temps réel,Microsoft Studios,Robot Entertainment,,http://www.ageofempires3.com/,Teen,PEGI 12,,
Age of Empires III,Age of Empires,macOS,2009,stratégie en temps réel,Microsoft Studios,Ensemble Studios,,http://www.ageofempires3.com/,Teen,PEGI 12,,
Age of Empires III,Age of Empires,Microsoft Windows,2006,stratégie en temps réel,Microsoft Studios,Ensemble Studios,,https://www.ageofempires.com/games/aoeiii/,Teen,PEGI 12,,
Age of Empires III,Age of Empires,Windows Mobile,2005,stratégie en temps réel,Microsoft Studios,Robot Entertainment,,http://www.ageofempires3.com/,Teen,PEGI 12,,
Age of Empires III,Age of Empires,macOS,2009,stratégie en temps réel,Microsoft Studios,Robot Entertainment,,https://www.ageofempires.com/games/aoeiii/,Teen,PEGI 12,,
Age of Empires III,Age of Empires,macOS,2006,stratégie en temps réel,Microsoft Studios,Robot Entertainment,,http://www.ageofempires3.com/,Teen,PEGI 12,,
Age of Empires III,Age of Empires,Windows Mobile,2009,stratégie en temps réel,Microsoft Studios,Ensemble Studios,,http://www.ageofempires3.com/,Teen,PEGI 12,,
Age of Empires III,Age of Empires,N-Gage,2005,stratégie en temps réel,Microsoft Studios,Robot Entertainment,,https://www.ageofempires.com/games/aoeiii/,Teen,PEGI 12,,
Age of Empires III,Age of Empires,Microsoft Windows,2005,stratégie en temps réel,Microsoft Studios,Robot Entertainment,,http://www.ageofempires3.com/,Teen,PEGI 12,,
Age of Empires III,Age of Empires,Windows Mobile,2009,stratégie en temps réel,Microsoft Studios,Robot Entertainment,,https://www.ageofempires.com/games/aoeiii/,Teen,PEGI 12,,
Age of Empires III,Age of Empires,Windows Mobile,2006,stratégie en temps réel,Microsoft Studios,Robot Entertainment,,http://www.ageofempires3.com/,Teen,PEGI 12,,
Age of Empires III,Age of Empires,N-Gage,2009,stratégie en temps réel,Microsoft Studios,Ensemble Studios,,https://www.ageofempires.com/games/aoeiii/,Teen,PEGI 12,,
Age of Empires III,Age of Empires,Microsoft Windows,2009,stratégie en temps réel,Microsoft Studios,Ensemble Studios,,http://www.ageofempires3.com/,Teen,PEGI 12,,
Age of Empires III,Age of Empires,macOS,2005,stratégie en temps réel,Microsoft Studios,Robot Entertainment,,https://www.ageofempires.com/games/aoeiii/,Teen,PEGI 12,,
Age of Empires III,Age of Empires,macOS,2009,stratégie en temps réel,Microsoft Studios,Glu Mobile,,http://www.ageofempires3.com/,Teen,PEGI 12,,
Age of Empires III,Age of Empires,macOS,2009,stratégie en temps réel,Microsoft Studios,MacSoft Games,,http://www.ageofempires3.com/,Teen,PEGI 12,,
Age of Empires III,Age of Empires,Microsoft Windows,2006,stratégie en temps réel,Microsoft Studios,Glu Mobile,,https://www.ageofempires.com/games/aoeiii/,Teen,PEGI 12,,
Age of Empires III,Age of Empires,Microsoft Windows,2006,stratégie en temps réel,Microsoft Studios,MacSoft Games,,https://www.ageofempires.com/games/aoeiii/,Teen,PEGI 12,,
Age of Empires III,Age of Empires,N-Gage,2005,stratégie en temps réel,Microsoft Studios,Glu Mobile,,http://www.ageofempires3.com/,Teen,PEGI 12,,
Age of Empires III,Age of Empires,N-Gage,2005,stratégie en temps réel,Microsoft Studios,MacSoft Games,,http://www.ageofempires3.com/,Teen,PEGI 12,,
Age of Empires III,Age of Empires,Windows Mobile,2009,stratégie en temps réel,Microsoft Studios,Glu Mobile,,http://www.ageofempires3.com/,Teen,PEGI 12,,
Age of Empires III,Age of Empires,Windows Mobile,2009,stratégie en temps réel,Microsoft Studios,MacSoft Games,,http://www.ageofempires3.com/,Teen,PEGI 12,,
Age of Empires III,Age of Empires,macOS,2005,stratégie en temps réel,Microsoft Studios,Glu Mobile,,http://www.ageofempires3.com/,Teen,PEGI 12,,
Age of Empires III,Age of Empires,macOS,2005,stratégie en temps réel,Microsoft Studios,MacSoft Games,,http://www.ageofempires3.com/,Teen,PEGI 12,,
Age of Empires III,Age of Empires,N-Gage,2009,stratégie en temps réel,Microsoft Studios,Robot Entertainment,,http://www.ageofempires3.com/,Teen,PEGI 12,,
Age of Empires III,Age of Empires,N-Gage,2009,stratégie en temps réel,Microsoft Studios,Glu Mobile,,https://www.ageofempires.com/games/aoeiii/,Teen,PEGI 12,,
Age of Empires III,Age of Empires,N-Gage,2006,stratégie en temps réel,Microsoft Studios,Glu Mobile,,http://www.ageofempires3.com/,Teen,PEGI 12,,
Age of Empires III,Age of Empires,N-Gage,2006,stratégie en temps réel,Microsoft Studios,MacSoft Games,,http://www.ageofempires3.com/,Teen,PEGI 12,,
Age of Empires III,Age of Empires,Microsoft Windows,2009,stratégie en temps réel,Microsoft Studios,Glu Mobile,,http://www.ageofempires3.com/,Teen,PEGI 12,,
Age of Empires III,Age of Empires,Microsoft Windows,2009,stratégie en temps réel,Microsoft Studios,MacSoft Games,,http://www.ageofempires3.com/,Teen,PEGI 12,,
Age of Empires III,Age of Empires,Windows Mobile,2005,stratégie en temps réel,Microsoft Studios,Glu Mobile,,http://www.ageofempires3.com/,Teen,PEGI 12,,
Age of Empires III,Age of Empires,Windows Mobile,2005,stratégie en temps réel,Microsoft Studios,MacSoft Games,,http://www.ageofempires3.com/,Teen,PEGI 12,,
Age of Empires III,Age of Empires,macOS,2009,stratégie en temps réel,Microsoft Studios,Glu Mobile,,https://www.ageofempires.com/games/aoeiii/,Teen,PEGI 12,,
Age of Empires III,Age of Empires,macOS,2006,stratégie en temps réel,Microsoft Studios,Glu Mobile,,http://www.ageofempires3.com/,Teen,PEGI 12,,
Age of Empires III,Age of Empires,macOS,2009,stratégie en temps réel,Microsoft Studios,MacSoft Games,,https://www.ageofempires.com/games/aoeiii/,Teen,PEGI 12,,
Age of Empires III,Age of Empires,macOS,2006,stratégie en temps réel,Microsoft Studios,MacSoft Games,,http://www.ageofempires3.com/,Teen,PEGI 12,,
Age of Empires III,Age of Empires,N-Gage,2005,stratégie en temps réel,Microsoft Studios,Glu Mobile,,https://www.ageofempires.com/games/aoeiii/,Teen,PEGI 12,,
Age of Empires III,Age of Empires,N-Gage,2005,stratégie en temps réel,Microsoft Studios,MacSoft Games,,https://www.ageofempires.com/games/aoeiii/,Teen,PEGI 12,,
Age of Empires III,Age of Empires,Microsoft Windows,2005,stratégie en temps réel,Microsoft Studios,Glu Mobile,,http://www.ageofempires3.com/,Teen,PEGI 12,,
Age of Empires III,Age of Empires,Microsoft Windows,2005,stratégie en temps réel,Microsoft Studios,MacSoft Games,,http://www.ageofempires3.com/,Teen,PEGI 12,,
Age of Empires III,Age of Empires,Windows Mobile,2009,stratégie en temps réel,Microsoft Studios,Glu Mobile,,https://www.ageofempires.com/games/aoeiii/,Teen,PEGI 12,,
Age of Empires III,Age of Empires,Windows Mobile,2006,stratégie en temps réel,Microsoft Studios,Glu Mobile,,http://www.ageofempires3.com/,Teen,PEGI 12,,
Age of Empires III,Age of Empires,Windows Mobile,2006,stratégie en temps réel,Microsoft Studios,MacSoft Games,,http://www.ageofempires3.com/,Teen,PEGI 12,,
Age of Empires III,Age of Empires,macOS,2005,stratégie en temps réel,Microsoft Studios,Glu Mobile,,https://www.ageofempires.com/games/aoeiii/,Teen,PEGI 12,,
Age of Empires III,Age of Empires,macOS,2005,stratégie en temps réel,Microsoft Studios,MacSoft Games,,https://www.ageofempires.com/games/aoeiii/,Teen,PEGI 12,,
Age of Empires III,Age of Empires,N-Gage,2009,stratégie en temps réel,Microsoft Studios,Robot Entertainment,,https://www.ageofempires.com/games/aoeiii/,Teen,PEGI 12,,
Age of Empires III,Age of Empires,N-Gage,2006,stratégie en temps réel,Microsoft Studios,Glu Mobile,,https://www.ageofempires.com/games/aoeiii/,Teen,PEGI 12,,
Age of Empires III,Age of Empires,N-Gage,2006,stratégie en temps réel,Microsoft Studios,MacSoft Games,,https://www.ageofempires.com/games/aoeiii/,Teen,PEGI 12,,
Age of Empires III,Age of Empires,Microsoft Windows,2009,stratégie en temps réel,Microsoft Studios,Glu Mobile,,https://www.ageofempires.com/games/aoeiii/,Teen,PEGI 12,,
Age of Empires III,Age of Empires,Microsoft Windows,2006,stratégie en temps réel,Microsoft Studios,Glu Mobile,,http://www.ageofempires3.com/,Teen,PEGI 12,,
Age of Empires III,Age of Empires,Microsoft Windows,2009,stratégie en temps réel,Microsoft Studios,MacSoft Games,,https://www.ageofempires.com/games/aoeiii/,Teen,PEGI 12,,
Age of Empires III,Age of Empires,Microsoft Windows,2006,stratégie en temps réel,Microsoft Studios,MacSoft Games,,http://www.ageofempires3.com/,Teen,PEGI 12,,
Age of Empires III,Age of Empires,Windows Mobile,2005,stratégie en temps réel,Microsoft Studios,Glu Mobile,,https://www.ageofempires.com/games/aoeiii/,Teen,PEGI 12,,
Age of Empires III,Age of Empires,Windows Mobile,2005,stratégie en temps réel,Microsoft Studios,MacSoft Games,,https://www.ageofempires.com/games/aoeiii/,Teen,PEGI 12,,
Age of Empires III,Age of Empires,macOS,2006,stratégie en temps réel,Microsoft Studios,Glu Mobile,,https://www.ageofempires.com/games/aoeiii/,Teen,PEGI 12,,
Age of Empires III,Age of Empires,macOS,2006,stratégie en temps réel,Microsoft Studios,MacSoft Games,,https://www.ageofempires.com/games/aoeiii/,Teen,PEGI 12,,
Age of Empires III,Age of Empires,Microsoft Windows,2005,stratégie en temps réel,Microsoft Studios,Glu Mobile,,https://www.ageofempires.com/games/aoeiii/,Teen,PEGI 12,,
Age of Empires III,Age of Empires,Microsoft Windows,2005,stratégie en temps réel,Microsoft Studios,MacSoft Games,,https://www.ageofempires.com/games/aoeiii/,Teen,PEGI 12,,
Age of Empires III,Age of Empires,N-Gage,2009,stratégie en temps réel,Microsoft Studios,Glu Mobile,,http://www.ageofempires3.com/,Teen,PEGI 12,,
Age of Empires III,Age of Empires,N-Gage,2009,stratégie en temps réel,Microsoft Studios,MacSoft Games,,http://www.ageofempires3.com/,Teen,PEGI 12,,
Age of Empires III,Age of Empires,Windows Mobile,2006,stratégie en temps réel,Microsoft Studios,Glu Mobile,,https://www.ageofempires.com/games/aoeiii/,Teen,PEGI 12,,
Age of Empires III,Age of Empires,Windows Mobile,2006,stratégie en temps réel,Microsoft Studios,MacSoft Games,,https://www.ageofempires.com/games/aoeiii/,Teen,PEGI 12,,
Lego Indiana Jones 2 : L’aventure continue,Q1631855,PlayStation 3,2009,jeu d'action-aventure,LucasArts,Traveller's Tales,,http://www.lucasarts.com/games/legoindianajones2,Everyone,PEGI 7,,
Star Wars: Knights of the Old Republic 2 - The Sith Lords,Q7601095,Linux,2004,jeu vidéo de rôle,LucasArts,Aspyr,,,Teen,PEGI 12,,
"Lego Batman, le jeu vidéo",,Nintendo DS,2008,jeu d'action-aventure,Warner Bros. Interactive Entertainment,Traveller's Tales,,http://www.legobatmangame.com/,Everyone 10+,PEGI 7,,
Star Wars : Le Pouvoir de la Force 2,,Xbox 360,2010,jeu d'action,Activision,LucasArts,,http://www.starwars.com/games-apps/star-wars-the-force-unleashed-ii,Teen,,,
Star Wars: Knights of the Old Republic 2 - The Sith Lords,Q7601095,Microsoft Windows,2004,jeu vidéo de rôle,LucasArts,Obsidian Entertainment,,,Teen,PEGI 12,,
Lego Indiana Jones : La Trilogie originale,Q1631855,Xbox 360,2009,jeu d'action-aventure,LucasArts,Traveller's Tales,,http://www.legoindianajonesgame.com,Everyone 10+,PEGI 7,,
Lego Indiana Jones : La Trilogie originale,Q1631855,Xbox 360,2009,jeu d'action-aventure,LucasArts,Traveller's Tales,,http://www.lucasarts.com/games/legoindianajones/,Everyone 10+,PEGI 7,,
Lego Indiana Jones : La Trilogie originale,Q1631855,Xbox,2008,jeu d'action-aventure,LucasArts,Traveller's Tales,,http://www.legoindianajonesgame.com,Everyone 10+,PEGI 7,,
Lego Indiana Jones : La Trilogie originale,Q1631855,Xbox,2008,jeu d'action-aventure,LucasArts,Traveller's Tales,,http://www.lucasarts.com/games/legoindianajones/,Everyone 10+,PEGI 7,,
"Lego Batman, le jeu vidéo",,Xbox 360,2008,jeu d'action-aventure,Warner Bros. Interactive Entertainment,Traveller's Tales,,http://www.legobatmangame.com/,Everyone 10+,PEGI 7,,
Star Wars : Le Pouvoir de la Force 2,,Nintendo DS,2010,jeu d'action,Activision,LucasArts,,http://www.starwars.com/games-apps/star-wars-the-force-unleashed-ii,Teen,,,
Lego Indiana Jones : La Trilogie originale,Q1631855,macOS,2008,jeu d'action-aventure,LucasArts,Traveller's Tales,,http://www.legoindianajonesgame.com,Everyone 10+,PEGI 7,,
Lego Indiana Jones : La Trilogie originale,Q1631855,macOS,2008,jeu d'action-aventure,LucasArts,Traveller's Tales,,http://www.lucasarts.com/games/legoindianajones/,Everyone 10+,PEGI 7,,
Star Wars : Le Pouvoir de la Force 2,,PlayStation 3,2010,jeu d'action,Activision,LucasArts,,http://www.starwars.com/games-apps/star-wars-the-force-unleashed-ii,Teen,,,
Lego Indiana Jones : La Trilogie originale,Q1631855,Xbox,2009,jeu d'action-aventure,LucasArts,Traveller's Tales,,http://www.legoindianajonesgame.com,Everyone 10+,PEGI 7,,
Lego Indiana Jones : La Trilogie originale,Q1631855,Xbox,2009,jeu d'action-aventure,LucasArts,Traveller's Tales,,http://www.lucasarts.com/games/legoindianajones/,Everyone 10+,PEGI 7,,
Lego Indiana Jones : La Trilogie originale,Q1631855,Wii,2008,jeu d'action-aventure,LucasArts,Traveller's Tales,,http://www.legoindianajonesgame.com,Everyone 10+,PEGI 7,,
Lego Indiana Jones : La Trilogie originale,Q1631855,Wii,2008,jeu d'action-aventure,LucasArts,Traveller's Tales,,http://www.lucasarts.com/games/legoindianajones/,Everyone 10+,PEGI 7,,
Star Wars: Knights of the Old Republic 2 - The Sith Lords,Q7601095,Xbox,2004,jeu vidéo de rôle,LucasArts,Aspyr,,,Teen,PEGI 12,,
Lego Indiana Jones : La Trilogie originale,Q1631855,macOS,2009,jeu d'action-aventure,LucasArts,Traveller's Tales,,http://www.legoindianajonesgame.com,Everyone 10+,PEGI 7,,
Lego Indiana Jones : La Trilogie originale,Q1631855,macOS,2009,jeu d'action-aventure,LucasArts,Traveller's Tales,,http://www.lucasarts.com/games/legoindianajones/,Everyone 10+,PEGI 7,,
Star Wars: Knights of the Old Republic 2 - The Sith Lords,Q7601095,Linux,2004,jeu vidéo de rôle,LucasArts,Obsidian Entertainment,,,Teen,PEGI 12,,
Star Wars: Knights of the Old Republic 2 - The Sith Lords,Q7601095,macOS,2004,jeu vidéo de rôle,LucasArts,Aspyr,,,Teen,PEGI 12,,
Lego Indiana Jones : La Trilogie originale,Q1631855,PlayStation 2,2008,jeu d'action-aventure,LucasArts,Traveller's Tales,,http://www.legoindianajonesgame.com,Everyone 10+,PEGI 7,,
Lego Indiana Jones : La Trilogie originale,Q1631855,PlayStation 2,2008,jeu d'action-aventure,LucasArts,Traveller's Tales,,http://www.lucasarts.com/games/legoindianajones/,Everyone 10+,PEGI 7,,
Star Wars : Le Pouvoir de la Force 2,,Microsoft Windows,2010,jeu d'action,Activision,LucasArts,,http://www.starwars.com/games-apps/star-wars-the-force-unleashed-ii,Teen,,,
Lego Indiana Jones : La Trilogie originale,Q1631855,PlayStation Portable,2008,jeu d'action-aventure,LucasArts,Traveller's Tales,,http://www.legoindianajonesgame.com,Everyone 10+,PEGI 7,,
Lego Indiana Jones : La Trilogie originale,Q1631855,PlayStation Portable,2008,jeu d'action-aventure,LucasArts,Traveller's Tales,,http://www.lucasarts.com/games/legoindianajones/,Everyone 10+,PEGI 7,,
Lego Indiana Jones : La Trilogie originale,Q1631855,Microsoft Windows,2008,jeu d'action-aventure,LucasArts,Traveller's Tales,,http://www.legoindianajonesgame.com,Everyone 10+,PEGI 7,,
Lego Indiana Jones : La Trilogie originale,Q1631855,Microsoft Windows,2008,jeu d'action-aventure,LucasArts,Traveller's Tales,,http://www.lucasarts.com/games/legoindianajones/,Everyone 10+,PEGI 7,,
"Lego Batman, le jeu vidéo",,macOS,2008,jeu d'action-aventure,Warner Bros. Interactive Entertainment,Traveller's Tales,,http://www.legobatmangame.com/,Everyone 10+,PEGI 7,,
Lego Indiana Jones 2 : L’aventure continue,Q1631855,macOS,2009,jeu d'action-aventure,LucasArts,Traveller's Tales,,http://www.lucasarts.com/games/legoindianajones2,Everyone,PEGI 7,,
Lego Indiana Jones : La Trilogie originale,Q1631855,Wii,2009,jeu d'action-aventure,LucasArts,Traveller's Tales,,http://www.legoindianajonesgame.com,Everyone 10+,PEGI 7,,
Lego Indiana Jones : La Trilogie originale,Q1631855,Wii,2009,jeu d'action-aventure,LucasArts,Traveller's Tales,,http://www.lucasarts.com/games/legoindianajones/,Everyone 10+,PEGI 7,,
