nameLabel,seriesLabel,platformLabel,pub_year,genreLabel,publisherLabel,developerLabel,image,website,esrbLabel,pegiLabel,bnf,musicbrainz
Fez,,Microsoft Windows,2012,jeu d'aventure,Q7835553,Q7227120,http://commons.wikimedia.org/wiki/Special:FilePath/Fez%20%28video%20game%29%20cover%20art.png,http://fezgame.com/,Everyone,PEGI 3,,a1914327-7028-4edf-a001-12f3d0145b5f
Castlevania: Lords of Shadow - Mirror of Fate,Castlevania,ordinateur personnel,2013,jeu de plates-formes,Konami,MercurySteam Entertainment,,http://www.konami-castlevania.com/mof/,Mature 17+,PEGI 16,,
Fez,,Linux,2012,jeu de plates-formes,Q7835553,Q7227120,http://commons.wikimedia.org/wiki/Special:FilePath/Fez%20%28video%20game%29%20cover%20art.png,http://fezgame.com/,Everyone,PEGI 3,,a1914327-7028-4edf-a001-12f3d0145b5f
Tom Clancy's Rainbow Six: Shadow Vanguard,Rainbow Six,iOS,2011,jeu de tir en vue subjective,Gameloft,Gameloft,,,,,,
Disney Universe,,macOS,2014,cross-over,Disney Interactive Studios,Eurocom,,http://www.disney.co.uk/universe/,Everyone 10+,PEGI 3,,
Tom Clancy's Rainbow Six: Shadow Vanguard,Rainbow Six,Android,2011,jeu de tir en vue subjective,Gameloft,Gameloft,,,,,,
The First Templar,,Xbox 360,2011,jeu d'action-aventure,Kalypso Media,Haemimont Games,,http://home.thefirsttemplar-game.com/us/index.php,Teen,PEGI 16,,
Gods & Heroes: Rome Rising,,Microsoft Windows,2011,jeu de rôle en ligne massivement multijoueur,Daybreak Game Company,Q7169533,,,,,,
Disney Universe,,Xbox 360,2011,cross-over,Disney Interactive Studios,Eurocom,,http://www.disney.co.uk/universe/,Everyone 10+,PEGI 3,,
Castlevania: Lords of Shadow - Mirror of Fate,Castlevania,PlayStation 3,2013,jeu d'action-aventure,Konami,MercurySteam Entertainment,,http://www.konami-castlevania.com/mof/,Mature 17+,PEGI 16,,
PES 2013,Pro Evolution Soccer,PlayStation Portable,2012,jeu vidéo de sport,Konami,Konami,http://commons.wikimedia.org/wiki/Special:FilePath/Pes%202013%20logo.png,http://www.konami-pes2013.com/eu/,Everyone,PEGI 3,,
Slender: The Arrival,,Xbox 360,2013,Horreur psychologique,Majesco Entertainment,Q19876460,,http://www.slenderarrival.com,,,,
Need for Speed: Most Wanted,Need for Speed,PlayStation Vita,2012,monde ouvert,Electronic Arts,Criterion Games,,http://www.needforspeed.com/most-wanted,Teen,PEGI 7,,
F.3.A.R.,FEAR,PlayStation 3,2011,jeu de tir en vue subjective,Warner Bros. Interactive Entertainment,Day 1 Studios,,,Mature 17+,PEGI 18,,
Slender: The Arrival,,PlayStation 4,2013,Horreur psychologique,Majesco Entertainment,Q19876460,,http://www.slenderarrival.com,,,,
Lego City Undercover,,Wii U,2013,jeu d'action-aventure,Warner Bros. Interactive Entertainment,Q5042600,,http://legocityu.nintendo.com/,Everyone,PEGI 7,,
Fez,,macOS,2012,jeu vidéo de réflexion,Q7835553,Q7227120,http://commons.wikimedia.org/wiki/Special:FilePath/Fez%20%28video%20game%29%20cover%20art.png,http://fezgame.com/,Everyone,PEGI 3,,a1914327-7028-4edf-a001-12f3d0145b5f
Castlevania: Lords of Shadow - Mirror of Fate,Castlevania,PlayStation Portable,2014,jeu d'action-aventure,Konami,MercurySteam Entertainment,,http://www.konami-castlevania.com/mof/,Mature 17+,PEGI 16,,
PES 2013,Pro Evolution Soccer,iOS,2012,jeu vidéo de sport,Konami,Konami,http://commons.wikimedia.org/wiki/Special:FilePath/Pes%202013%20logo.png,http://www.konami-pes2013.com/eu/,Everyone,PEGI 3,,
Beat the Beat: Rhythm Paradise,,Wii,2011,jeu vidéo musical,Nintendo,Nintendo Software Planning & Development,,http://rhythmheavenfever.nintendo.com,Everyone,PEGI 3,,
Fez,,macOS,2012,jeu d'aventure,Q7835553,Q7227120,http://commons.wikimedia.org/wiki/Special:FilePath/Fez%20%28video%20game%29%20cover%20art.png,http://fezgame.com/,Everyone,PEGI 3,,a1914327-7028-4edf-a001-12f3d0145b5f
Sly Cooper : Voleurs à travers le temps,Sly,PlayStation 3,2013,jeu de plates-formes,Sony Interactive Entertainment,Sanzaru Games,,http://www.slycooper.com/,Everyone 10+,PEGI 7,,
Tropico 4,Q10385102,Xbox 360,2011,jeu de gestion économique,Kalypso Media,Haemimont Games,http://commons.wikimedia.org/wiki/Special:FilePath/Tropico%204%20logo.jpg,http://home.worldoftropico.com/us/index.php,Teen,PEGI 16,,
Tom Clancy's Ghost Recon Online,Tom Clancy’s Ghost Recon,Microsoft Windows,2012,jeu d'action,Ubisoft,Ubisoft,,http://www.ghostreconphantoms.com/,,PEGI 16,,
Disney Universe,,macOS,2014,jeu d'action-aventure,Disney Interactive Studios,Eurocom,,http://www.disney.co.uk/universe/,Everyone 10+,PEGI 3,,
PES 2013,Pro Evolution Soccer,Microsoft Windows,2012,jeu vidéo de sport,Konami,Konami,http://commons.wikimedia.org/wiki/Special:FilePath/Pes%202013%20logo.png,http://www.konami-pes2013.com/eu/,Everyone,PEGI 3,,
Disney Universe,,Wii,2014,cross-over,Disney Interactive Studios,Eurocom,,http://www.disney.co.uk/universe/,Everyone 10+,PEGI 3,,
Naruto Shippūden: Ultimate Ninja Storm Generations,Naruto Shippūden: Ultimate Ninja 4,PlayStation 3,2012,jeu vidéo de combat,Namco Bandai Games,CyberConnect2,,,Teen,PEGI 12,,
Blacklight: Retribution,,Microsoft Windows,2012,jeu de tir en vue subjective,Perfect World Entertainment,Zombie Studios,,http://blacklight.perfectworld.com/,,,,
Skylanders Giants,Skylanders,PlayStation 3,2012,jeu vidéo de rôle,Activision,Toys For Bob,,,Everyone 10+,PEGI 7,,
F.3.A.R.,FEAR,PlayStation 3,2011,Horreur psychologique,Warner Bros. Interactive Entertainment,Day 1 Studios,,,Mature 17+,PEGI 18,,
Castlevania: Lords of Shadow - Mirror of Fate,Castlevania,ordinateur personnel,2014,jeu de plates-formes,Konami,MercurySteam Entertainment,,http://www.konami-castlevania.com/mof/,Mature 17+,PEGI 16,,
Disney Universe,,Xbox 360,2011,jeu d'action-aventure,Disney Interactive Studios,Eurocom,,http://www.disney.co.uk/universe/,Everyone 10+,PEGI 3,,
Castlevania: Lords of Shadow - Mirror of Fate,Castlevania,PlayStation Portable,2013,jeu de plates-formes,Konami,MercurySteam Entertainment,,http://www.konami-castlevania.com/mof/,Mature 17+,PEGI 16,,
Lego City Undercover,,Xbox One,2013,jeu d'action-aventure,Warner Bros. Interactive Entertainment,Q5042600,,http://legocityu.nintendo.com/,Everyone,PEGI 7,,
Need for Speed: Most Wanted,Need for Speed,Wii U,2012,monde ouvert,Electronic Arts,Criterion Games,,http://www.needforspeed.com/most-wanted,Teen,PEGI 7,,
College Football USA 96,,PlayStation 3,2011,jeu vidéo de sport,EA Sports,EA Tiburon,,,,,,
College Football USA 96,,PlayStation 3,2011,jeu vidéo de sport,Electronic Arts,EA Tiburon,,,,,,
College Football USA 96,,PlayStation 3,2012,jeu vidéo de sport,EA Sports,EA Tiburon,,,,,,
College Football USA 96,,PlayStation 3,2012,jeu vidéo de sport,Electronic Arts,EA Tiburon,,,,,,
Stacking,,macOS,2011,jeu vidéo de réflexion,THQ,Double Fine Productions,,,,,,
Stacking,,macOS,2012,jeu vidéo de réflexion,THQ,Double Fine Productions,,,,,,
Stacking,,macOS,2013,jeu vidéo de réflexion,THQ,Double Fine Productions,,,,,,
Burnout 2: Point of Impact,Burnout (série),Xbox,2013,jeu vidéo de course,Acclaim Entertainment,Criterion Games,,,Everyone,PEGI 3,,
College Football USA 96,,PlayStation 3,2012,jeu vidéo de sport,EA Sports,EA Sports,,,,,,
College Football USA 96,,Super Nintendo,2011,jeu vidéo de sport,EA Sports,EA Tiburon,,,,,,
College Football USA 96,,Super Nintendo,2011,jeu vidéo de sport,Electronic Arts,EA Tiburon,,,,,,
College Football USA 96,,Super Nintendo,2012,jeu vidéo de sport,EA Sports,EA Tiburon,,,,,,
College Football USA 96,,Super Nintendo,2012,jeu vidéo de sport,Electronic Arts,EA Tiburon,,,,,,
College Football USA 96,,Super Nintendo,2012,jeu vidéo de sport,EA Sports,EA Sports,,,,,,
Stacking,,PlayStation Portable,2011,jeu d'aventure,THQ,Double Fine Productions,,,,,,
Stacking,,PlayStation Portable,2012,jeu d'aventure,THQ,Double Fine Productions,,,,,,
Stacking,,PlayStation Portable,2013,jeu d'aventure,THQ,Double Fine Productions,,,,,,
Tom Clancy's Ghost Recon: Future Soldier,Tom Clancy’s Ghost Recon,Microsoft Windows,2012,jeu de tir en vue subjective,Ubisoft,Ubisoft Paris,,,Mature 17+,PEGI 16,,
College Football USA 96,,PlayStation,2011,jeu vidéo de sport,EA Sports,EA Tiburon,,,,,,
College Football USA 96,,PlayStation,2011,jeu vidéo de sport,Electronic Arts,EA Tiburon,,,,,,
College Football USA 96,,PlayStation,2012,jeu vidéo de sport,EA Sports,EA Tiburon,,,,,,
College Football USA 96,,PlayStation,2012,jeu vidéo de sport,Electronic Arts,EA Tiburon,,,,,,
Stacking,,PlayStation Portable,2011,jeu vidéo de réflexion,THQ,Double Fine Productions,,,,,,
Stacking,,PlayStation Portable,2012,jeu vidéo de réflexion,THQ,Double Fine Productions,,,,,,
Stacking,,PlayStation Portable,2013,jeu vidéo de réflexion,THQ,Double Fine Productions,,,,,,
College Football USA 96,,Mega Drive,2011,jeu vidéo de sport,EA Sports,EA Tiburon,,,,,,
College Football USA 96,,Mega Drive,2011,jeu vidéo de sport,Electronic Arts,EA Tiburon,,,,,,
College Football USA 96,,Mega Drive,2012,jeu vidéo de sport,EA Sports,EA Tiburon,,,,,,
College Football USA 96,,Mega Drive,2012,jeu vidéo de sport,Electronic Arts,EA Tiburon,,,,,,
College Football USA 96,,PlayStation,2012,jeu vidéo de sport,EA Sports,EA Sports,,,,,,
College Football USA 96,,Mega Drive,2012,jeu vidéo de sport,EA Sports,EA Sports,,,,,,
Kerbal Space Program,,Mac OS,2011,simulateur de vol spatial,Squad,Squad,,http://kerbalspaceprogram.com,,,,
Kerbal Space Program,,macOS,2011,simulateur de vol spatial,Squad,Squad,,http://kerbalspaceprogram.com,,,,
Stacking,,Xbox 360,2011,jeu d'aventure,THQ,Double Fine Productions,,,,,,
Stacking,,Xbox 360,2012,jeu d'aventure,THQ,Double Fine Productions,,,,,,
Stacking,,Xbox 360,2013,jeu d'aventure,THQ,Double Fine Productions,,,,,,
Kerbal Space Program,,Microsoft Windows,2011,simulateur de vol spatial,Squad,Squad,,http://kerbalspaceprogram.com,,,,
Kerbal Space Program,,Xbox One,2011,simulateur de vol spatial,Squad,Squad,,http://kerbalspaceprogram.com,,,,
Stacking,,PlayStation 3,2011,jeu d'aventure,THQ,Double Fine Productions,,,,,,
Stacking,,PlayStation 3,2012,jeu d'aventure,THQ,Double Fine Productions,,,,,,
Stacking,,PlayStation 3,2013,jeu d'aventure,THQ,Double Fine Productions,,,,,,
Burnout 2: Point of Impact,Burnout (série),PlayStation 2,2013,jeu vidéo de course,Acclaim Entertainment,Criterion Games,,,Everyone,PEGI 3,,
Kerbal Space Program,,Mac OS,2011,jeu vidéo de simulation,Squad,Squad,,http://kerbalspaceprogram.com,,,,
Kerbal Space Program,,macOS,2011,jeu vidéo de simulation,Squad,Squad,,http://kerbalspaceprogram.com,,,,
Kerbal Space Program,,Microsoft Windows,2011,jeu vidéo de simulation,Squad,Squad,,http://kerbalspaceprogram.com,,,,
Stacking,,Linux,2011,jeu d'aventure,THQ,Double Fine Productions,,,,,,
Stacking,,Linux,2012,jeu d'aventure,THQ,Double Fine Productions,,,,,,
Stacking,,Linux,2013,jeu d'aventure,THQ,Double Fine Productions,,,,,,
Natural Selection 2,,Microsoft Windows,2012,stratégie en temps réel,Unknown Worlds Entertainment,Unknown Worlds Entertainment,,http://www.naturalselection2.com/,,,,
Stacking,,Xbox 360,2011,jeu vidéo de réflexion,THQ,Double Fine Productions,,,,,,
Stacking,,Xbox 360,2012,jeu vidéo de réflexion,THQ,Double Fine Productions,,,,,,
Stacking,,Xbox 360,2013,jeu vidéo de réflexion,THQ,Double Fine Productions,,,,,,
Kerbal Space Program,,Xbox One,2011,jeu vidéo de simulation,Squad,Squad,,http://kerbalspaceprogram.com,,,,
Kerbal Space Program,,Linux,2011,simulateur de vol spatial,Squad,Squad,,http://kerbalspaceprogram.com,,,,
Stacking,,PlayStation 3,2011,jeu vidéo de réflexion,THQ,Double Fine Productions,,,,,,
Stacking,,PlayStation 3,2012,jeu vidéo de réflexion,THQ,Double Fine Productions,,,,,,
Stacking,,PlayStation 3,2013,jeu vidéo de réflexion,THQ,Double Fine Productions,,,,,,
Stacking,,Linux,2011,jeu vidéo de réflexion,THQ,Double Fine Productions,,,,,,
Stacking,,Linux,2012,jeu vidéo de réflexion,THQ,Double Fine Productions,,,,,,
Stacking,,Linux,2013,jeu vidéo de réflexion,THQ,Double Fine Productions,,,,,,
Mario Kart Arcade GP,Mario Kart,jeu d'arcade,2013,jeu vidéo de course,Nintendo,Namco,,,,,,
Kerbal Space Program,,Mac OS,2011,simulateur de vol spatial,Take-Two Interactive,Squad,,http://kerbalspaceprogram.com,,,,
Kerbal Space Program,,macOS,2011,simulateur de vol spatial,Take-Two Interactive,Squad,,http://kerbalspaceprogram.com,,,,
Kerbal Space Program,,Linux,2011,jeu vidéo de simulation,Squad,Squad,,http://kerbalspaceprogram.com,,,,
Kerbal Space Program,,Microsoft Windows,2011,simulateur de vol spatial,Take-Two Interactive,Squad,,http://kerbalspaceprogram.com,,,,
Natural Selection 2,,Linux,2012,stratégie en temps réel,Unknown Worlds Entertainment,Unknown Worlds Entertainment,,http://www.naturalselection2.com/,,,,
Kerbal Space Program,,Xbox One,2011,simulateur de vol spatial,Take-Two Interactive,Squad,,http://kerbalspaceprogram.com,,,,
Kerbal Space Program,,PlayStation 4,2011,simulateur de vol spatial,Squad,Squad,,http://kerbalspaceprogram.com,,,,
Mario Kart Arcade GP,Mario Kart,jeu d'arcade,2013,jeu vidéo de course,Nintendo,Namco Bandai Games,,,,,,
Kerbal Space Program,,Mac OS,2011,jeu vidéo de simulation,Take-Two Interactive,Squad,,http://kerbalspaceprogram.com,,,,
Kerbal Space Program,,macOS,2011,jeu vidéo de simulation,Take-Two Interactive,Squad,,http://kerbalspaceprogram.com,,,,
Stacking,,Microsoft Windows,2011,jeu d'aventure,THQ,Double Fine Productions,,,,,,
Stacking,,Microsoft Windows,2012,jeu d'aventure,THQ,Double Fine Productions,,,,,,
Stacking,,Microsoft Windows,2013,jeu d'aventure,THQ,Double Fine Productions,,,,,,
Kerbal Space Program,,Microsoft Windows,2011,jeu vidéo de simulation,Take-Two Interactive,Squad,,http://kerbalspaceprogram.com,,,,
End of Nations,,Microsoft Windows,2012,Arène de bataille en ligne multijoueur,Q7843146,Q7843146,http://commons.wikimedia.org/wiki/Special:FilePath/Navlogo.png,,Teen,,,
Kerbal Space Program,,Xbox One,2011,jeu vidéo de simulation,Take-Two Interactive,Squad,,http://kerbalspaceprogram.com,,,,
College Football USA 96,,PlayStation 2,2011,jeu vidéo de sport,EA Sports,EA Tiburon,,,,,,
College Football USA 96,,PlayStation 2,2011,jeu vidéo de sport,Electronic Arts,EA Tiburon,,,,,,
College Football USA 96,,PlayStation 2,2012,jeu vidéo de sport,EA Sports,EA Tiburon,,,,,,
College Football USA 96,,PlayStation 2,2012,jeu vidéo de sport,Electronic Arts,EA Tiburon,,,,,,
Kerbal Space Program,,PlayStation 4,2011,jeu vidéo de simulation,Squad,Squad,,http://kerbalspaceprogram.com,,,,
Kerbal Space Program,,Linux,2011,simulateur de vol spatial,Take-Two Interactive,Squad,,http://kerbalspaceprogram.com,,,,
College Football USA 96,,PlayStation 2,2012,jeu vidéo de sport,EA Sports,EA Sports,,,,,,
Burnout 2: Point of Impact,Burnout (série),GameCube,2013,jeu vidéo de course,Acclaim Entertainment,Criterion Games,,,Everyone,PEGI 3,,
Stacking,,Microsoft Windows,2011,jeu vidéo de réflexion,THQ,Double Fine Productions,,,,,,
Stacking,,Microsoft Windows,2012,jeu vidéo de réflexion,THQ,Double Fine Productions,,,,,,
Stacking,,Microsoft Windows,2013,jeu vidéo de réflexion,THQ,Double Fine Productions,,,,,,
Layton Brothers: Mystery Room,Professeur Layton,iOS,2012,jeu vidéo de réflexion,Level-5,Matrix Software,,,,,,
Natural Selection 2,,Microsoft Windows,2012,jeu de tir en vue subjective,Unknown Worlds Entertainment,Unknown Worlds Entertainment,,http://www.naturalselection2.com/,,,,
Layton Brothers: Mystery Room,Professeur Layton,Android,2012,jeu vidéo de réflexion,Level-5,Matrix Software,,,,,,
Kerbal Space Program,,Linux,2011,jeu vidéo de simulation,Take-Two Interactive,Squad,,http://kerbalspaceprogram.com,,,,
Kerbal Space Program,,PlayStation 4,2011,simulateur de vol spatial,Take-Two Interactive,Squad,,http://kerbalspaceprogram.com,,,,
Mario Kart Arcade GP,Mario Kart,jeu d'arcade,2013,cross-over,Nintendo,Namco,,,,,,
Natural Selection 2,,Linux,2012,jeu de tir en vue subjective,Unknown Worlds Entertainment,Unknown Worlds Entertainment,,http://www.naturalselection2.com/,,,,
Kerbal Space Program,,PlayStation 4,2011,jeu vidéo de simulation,Take-Two Interactive,Squad,,http://kerbalspaceprogram.com,,,,
Stacking,,macOS,2011,jeu d'aventure,THQ,Double Fine Productions,,,,,,
Stacking,,macOS,2012,jeu d'aventure,THQ,Double Fine Productions,,,,,,
Stacking,,macOS,2013,jeu d'aventure,THQ,Double Fine Productions,,,,,,
Mario Kart Arcade GP,Mario Kart,jeu d'arcade,2013,cross-over,Nintendo,Namco Bandai Games,,,,,,
Euro Truck Simulator 2,Q16971983,Microsoft Windows,2012,monde ouvert,SCS Software,SCS Software,,http://www.eurotrucksimulator2.com/,,PEGI 3,,
Trine 2,Q32512828,macOS,2011,jeu de plates-formes,Atlus,Frozenbyte,http://commons.wikimedia.org/wiki/Special:FilePath/Trine%202%20-%20Belly%20of%20the%20Beast.jpg,http://trine2.com/,Everyone 10+,PEGI 12,,74c59cd9-7dbf-47da-a633-48e101c4046e
Trine 2,Q32512828,macOS,2011,jeu de plates-formes,Atlus,Frozenbyte,http://commons.wikimedia.org/wiki/Special:FilePath/Trine%202%20-%20Cloudy%20Isles%20Shaman.jpg,http://trine2.com/,Everyone 10+,PEGI 12,,74c59cd9-7dbf-47da-a633-48e101c4046e
Trine 2,Q32512828,macOS,2011,jeu de plates-formes,Atlus,Frozenbyte,http://commons.wikimedia.org/wiki/Special:FilePath/Trine%202%20-%20Deadly%20Dustland%20Three%20Heroes.jpg,http://trine2.com/,Everyone 10+,PEGI 12,,74c59cd9-7dbf-47da-a633-48e101c4046e
Trine 2,Q32512828,macOS,2011,jeu de plates-formes,Atlus,Frozenbyte,http://commons.wikimedia.org/wiki/Special:FilePath/Trine%202%20-%20Dwarven%20Caverns%20Lava.jpg,http://trine2.com/,Everyone 10+,PEGI 12,,74c59cd9-7dbf-47da-a633-48e101c4046e
Euro Truck Simulator 2,Q16971983,macOS,2012,jeu de gestion économique,SCS Software,SCS Software,,http://www.eurotrucksimulator2.com/,,PEGI 3,,
Trine 2,Q32512828,Wii U,2011,jeu vidéo de réflexion,Atlus,Frozenbyte,http://commons.wikimedia.org/wiki/Special:FilePath/Trine%202%20-%20Belly%20of%20the%20Beast.jpg,http://trine2.com/,Everyone 10+,PEGI 12,,74c59cd9-7dbf-47da-a633-48e101c4046e
Trine 2,Q32512828,Wii U,2011,jeu vidéo de réflexion,Atlus,Frozenbyte,http://commons.wikimedia.org/wiki/Special:FilePath/Trine%202%20-%20Cloudy%20Isles%20Shaman.jpg,http://trine2.com/,Everyone 10+,PEGI 12,,74c59cd9-7dbf-47da-a633-48e101c4046e
Trine 2,Q32512828,Wii U,2011,jeu vidéo de réflexion,Atlus,Frozenbyte,http://commons.wikimedia.org/wiki/Special:FilePath/Trine%202%20-%20Deadly%20Dustland%20Three%20Heroes.jpg,http://trine2.com/,Everyone 10+,PEGI 12,,74c59cd9-7dbf-47da-a633-48e101c4046e
Trine 2,Q32512828,Wii U,2011,jeu vidéo de réflexion,Atlus,Frozenbyte,http://commons.wikimedia.org/wiki/Special:FilePath/Trine%202%20-%20Dwarven%20Caverns%20Lava.jpg,http://trine2.com/,Everyone 10+,PEGI 12,,74c59cd9-7dbf-47da-a633-48e101c4046e
Trine 2,Q32512828,Wii U,2011,jeu vidéo de réflexion,Atlus,Frozenbyte,http://commons.wikimedia.org/wiki/Special:FilePath/Trine%202%20-%20Searock%20Castle%20Octopus.jpg,http://trine2.com/,Everyone 10+,PEGI 12,,74c59cd9-7dbf-47da-a633-48e101c4046e
Trine 2,Q32512828,Android,2011,jeu de plates-formes,Atlus,Frozenbyte,http://commons.wikimedia.org/wiki/Special:FilePath/Trine%202%20-%20Belly%20of%20the%20Beast.jpg,http://trine2.com/,Everyone 10+,PEGI 12,,74c59cd9-7dbf-47da-a633-48e101c4046e
Trine 2,Q32512828,Android,2011,jeu de plates-formes,Atlus,Frozenbyte,http://commons.wikimedia.org/wiki/Special:FilePath/Trine%202%20-%20Cloudy%20Isles%20Shaman.jpg,http://trine2.com/,Everyone 10+,PEGI 12,,74c59cd9-7dbf-47da-a633-48e101c4046e
Trine 2,Q32512828,Android,2011,jeu de plates-formes,Atlus,Frozenbyte,http://commons.wikimedia.org/wiki/Special:FilePath/Trine%202%20-%20Deadly%20Dustland%20Three%20Heroes.jpg,http://trine2.com/,Everyone 10+,PEGI 12,,74c59cd9-7dbf-47da-a633-48e101c4046e
Trine 2,Q32512828,Android,2011,jeu de plates-formes,Atlus,Frozenbyte,http://commons.wikimedia.org/wiki/Special:FilePath/Trine%202%20-%20Dwarven%20Caverns%20Lava.jpg,http://trine2.com/,Everyone 10+,PEGI 12,,74c59cd9-7dbf-47da-a633-48e101c4046e
Trine 2,Q32512828,Android,2011,jeu de plates-formes,Atlus,Frozenbyte,http://commons.wikimedia.org/wiki/Special:FilePath/Trine%202%20-%20Searock%20Castle%20Octopus.jpg,http://trine2.com/,Everyone 10+,PEGI 12,,74c59cd9-7dbf-47da-a633-48e101c4046e
Trine 2,Q32512828,Xbox 360,2011,jeu de plates-formes,Atlus,Frozenbyte,http://commons.wikimedia.org/wiki/Special:FilePath/Trine%202%20-%20Belly%20of%20the%20Beast.jpg,http://trine2.com/,Everyone 10+,PEGI 12,,74c59cd9-7dbf-47da-a633-48e101c4046e
Trine 2,Q32512828,Xbox 360,2011,jeu de plates-formes,Atlus,Frozenbyte,http://commons.wikimedia.org/wiki/Special:FilePath/Trine%202%20-%20Cloudy%20Isles%20Shaman.jpg,http://trine2.com/,Everyone 10+,PEGI 12,,74c59cd9-7dbf-47da-a633-48e101c4046e
Trine 2,Q32512828,Xbox 360,2011,jeu de plates-formes,Atlus,Frozenbyte,http://commons.wikimedia.org/wiki/Special:FilePath/Trine%202%20-%20Deadly%20Dustland%20Three%20Heroes.jpg,http://trine2.com/,Everyone 10+,PEGI 12,,74c59cd9-7dbf-47da-a633-48e101c4046e
Trine 2,Q32512828,Xbox 360,2011,jeu de plates-formes,Atlus,Frozenbyte,http://commons.wikimedia.org/wiki/Special:FilePath/Trine%202%20-%20Dwarven%20Caverns%20Lava.jpg,http://trine2.com/,Everyone 10+,PEGI 12,,74c59cd9-7dbf-47da-a633-48e101c4046e
Euro Truck Simulator 2,Q16971983,Microsoft Windows,2012,jeu de gestion économique,SCS Software,SCS Software,,http://www.eurotrucksimulator2.com/,,PEGI 3,,
Trine 2,Q32512828,PlayStation 3,2011,jeu vidéo de réflexion,Atlus,Frozenbyte,http://commons.wikimedia.org/wiki/Special:FilePath/Trine%202%20-%20Belly%20of%20the%20Beast.jpg,http://trine2.com/,Everyone 10+,PEGI 12,,74c59cd9-7dbf-47da-a633-48e101c4046e
Trine 2,Q32512828,PlayStation 3,2011,jeu vidéo de réflexion,Atlus,Frozenbyte,http://commons.wikimedia.org/wiki/Special:FilePath/Trine%202%20-%20Cloudy%20Isles%20Shaman.jpg,http://trine2.com/,Everyone 10+,PEGI 12,,74c59cd9-7dbf-47da-a633-48e101c4046e
Trine 2,Q32512828,PlayStation 3,2011,jeu vidéo de réflexion,Atlus,Frozenbyte,http://commons.wikimedia.org/wiki/Special:FilePath/Trine%202%20-%20Deadly%20Dustland%20Three%20Heroes.jpg,http://trine2.com/,Everyone 10+,PEGI 12,,74c59cd9-7dbf-47da-a633-48e101c4046e
Trine 2,Q32512828,PlayStation 3,2011,jeu vidéo de réflexion,Atlus,Frozenbyte,http://commons.wikimedia.org/wiki/Special:FilePath/Trine%202%20-%20Dwarven%20Caverns%20Lava.jpg,http://trine2.com/,Everyone 10+,PEGI 12,,74c59cd9-7dbf-47da-a633-48e101c4046e
Trine 2,Q32512828,PlayStation 3,2011,jeu vidéo de réflexion,Atlus,Frozenbyte,http://commons.wikimedia.org/wiki/Special:FilePath/Trine%202%20-%20Searock%20Castle%20Octopus.jpg,http://trine2.com/,Everyone 10+,PEGI 12,,74c59cd9-7dbf-47da-a633-48e101c4046e
Euro Truck Simulator 2,Q16971983,Linux,2012,Q19683436,SCS Software,SCS Software,,http://www.eurotrucksimulator2.com/,,PEGI 3,,
Trine 2,Q32512828,PlayStation 4,2011,jeu de plates-formes,Atlus,Frozenbyte,http://commons.wikimedia.org/wiki/Special:FilePath/Trine%202%20-%20Belly%20of%20the%20Beast.jpg,http://trine2.com/,Everyone 10+,PEGI 12,,74c59cd9-7dbf-47da-a633-48e101c4046e
Trine 2,Q32512828,PlayStation 4,2011,jeu de plates-formes,Atlus,Frozenbyte,http://commons.wikimedia.org/wiki/Special:FilePath/Trine%202%20-%20Cloudy%20Isles%20Shaman.jpg,http://trine2.com/,Everyone 10+,PEGI 12,,74c59cd9-7dbf-47da-a633-48e101c4046e
Trine 2,Q32512828,PlayStation 4,2011,jeu de plates-formes,Atlus,Frozenbyte,http://commons.wikimedia.org/wiki/Special:FilePath/Trine%202%20-%20Deadly%20Dustland%20Three%20Heroes.jpg,http://trine2.com/,Everyone 10+,PEGI 12,,74c59cd9-7dbf-47da-a633-48e101c4046e
Trine 2,Q32512828,PlayStation 4,2011,jeu de plates-formes,Atlus,Frozenbyte,http://commons.wikimedia.org/wiki/Special:FilePath/Trine%202%20-%20Dwarven%20Caverns%20Lava.jpg,http://trine2.com/,Everyone 10+,PEGI 12,,74c59cd9-7dbf-47da-a633-48e101c4046e
Trine 2,Q32512828,Microsoft Windows,2011,jeu vidéo de réflexion,Atlus,Frozenbyte,http://commons.wikimedia.org/wiki/Special:FilePath/Trine%202%20-%20Belly%20of%20the%20Beast.jpg,http://trine2.com/,Everyone 10+,PEGI 12,,74c59cd9-7dbf-47da-a633-48e101c4046e
Trine 2,Q32512828,Microsoft Windows,2011,jeu vidéo de réflexion,Atlus,Frozenbyte,http://commons.wikimedia.org/wiki/Special:FilePath/Trine%202%20-%20Cloudy%20Isles%20Shaman.jpg,http://trine2.com/,Everyone 10+,PEGI 12,,74c59cd9-7dbf-47da-a633-48e101c4046e
Trine 2,Q32512828,Microsoft Windows,2011,jeu vidéo de réflexion,Atlus,Frozenbyte,http://commons.wikimedia.org/wiki/Special:FilePath/Trine%202%20-%20Deadly%20Dustland%20Three%20Heroes.jpg,http://trine2.com/,Everyone 10+,PEGI 12,,74c59cd9-7dbf-47da-a633-48e101c4046e
Trine 2,Q32512828,Microsoft Windows,2011,jeu vidéo de réflexion,Atlus,Frozenbyte,http://commons.wikimedia.org/wiki/Special:FilePath/Trine%202%20-%20Dwarven%20Caverns%20Lava.jpg,http://trine2.com/,Everyone 10+,PEGI 12,,74c59cd9-7dbf-47da-a633-48e101c4046e
