nameLabel,seriesLabel,platformLabel,pub_year,genreLabel,publisherLabel,developerLabel,image,website,esrbLabel,pegiLabel,bnf,musicbrainz
Pengo,,Atari 5200,1982,jeu vidéo de réflexion,Sega,Banpresto,,,,,,
Double Dragon,Double Dragon,Atari 7800,1987,beat them all,Taito,Technos Japan,,,,,,
Double Dragon,Double Dragon,Q3491676,1987,beat them all,Taito,Technos Japan,,,,,,
Double Dragon,Double Dragon,Game Boy Advance,1987,beat them all,Taito,Technos Japan,,,,,,
Escape from the Planet of the Robot Monsters,,ZX Spectrum,1989,jeu de tir,Domark,Atari Games,,,,,,
J. R. R. Tolkien's War in Middle Earth,,Apple IIGS,1988,stratégie en temps réel,Krome Studios Melbourne,Krome Studios Melbourne,,,,,,
J. R. R. Tolkien's War in Middle Earth,,Atari ST,1988,stratégie en temps réel,Krome Studios Melbourne,Krome Studios Melbourne,,,,,,
Pengo,,Commodore 64,1982,jeu vidéo de réflexion,Sega,Banpresto,,,,,,
Rocky,,Master System,1987,jeu vidéo de boxe,Sega,Sega,,,,,,
Erik the Viking,,ZX Spectrum,1984,jeu d'aventure,Q6915320,Level 9 Computing,,,,,,
Jaws,,Nintendo Entertainment System,1987,jeu d'action,LJN,Westone,,,,,,
Altered Beast,,Commodore 64,1988,jeu de plates-formes,THQ,Sega,,,,,,
J. R. R. Tolkien's War in Middle Earth,,DOS,1988,stratégie en temps réel,Krome Studios Melbourne,Krome Studios Melbourne,,,,,,
Altered Beast,,Amiga,1988,jeu de plates-formes,THQ,Sega,,,,,,
Super Mario Bros. 2,Super Mario,Game Boy Advance,1988,jeu de plates-formes,Fuji Television,Nintendo Entertainment Analysis and Development,,,Everyone,PEGI 3,,8b8f1f48-4752-4048-b836-32a7993cfe3f
Altered Beast,,Mega Drive,1988,jeu de plates-formes,THQ,Sega,,,,,,
Double Dragon,Double Dragon,ZX Spectrum,1987,beat them all,Taito,Technos Japan,,,,,,
Altered Beast,,Microsoft Windows,1988,jeu de plates-formes,THQ,Sega,,,,,,
Gyruss,,Atari 2600,1988,shoot 'em up,Konami,Konami,,,,PEGI 3,,
After Burner,,Commodore 64,1987,shoot 'em up,Sega,Sega-AM2,,,Kids to Adults,,,
Escape from the Planet of the Robot Monsters,,Amstrad CPC,1989,jeu de tir,Domark,Atari Games,,,,,,
Altered Beast,,Game Boy Advance,1988,jeu de plates-formes,THQ,Sega,,,,,,
Thexder,,MSX,1985,jeu d'aventure,Game Arts,Game Arts,,,,,,
After Burner,,Atari ST,1987,shoot 'em up,Sega,Sega-AM2,,,Kids to Adults,,,
Erik the Viking,,Amstrad CPC,1984,jeu d'aventure,Q6915320,Level 9 Computing,,,,,,
After Burner,,Amiga,1987,shoot 'em up,Sega,Sega-AM2,,,Kids to Adults,,,
Super Mario World,Super Mario,Game Boy Advance,1990,jeu de plates-formes,Nintendo,Nintendo Entertainment Analysis and Development,http://commons.wikimedia.org/wiki/Special:FilePath/Super%20Mario%20World%20game%20logo.svg,,Everyone,PEGI 3,,815e9bea-8661-46d1-a7f4-369093e35fc2
Gyruss,,Commodore 64,1988,shoot 'em up,Konami,Konami,,,,PEGI 3,,
After Burner,,Mega Drive,1987,shoot 'em up,Sega,Sega-AM2,,,Kids to Adults,,,
Momoko 120%,,jeu d'arcade,1986,jeu de plates-formes,Jaleco,Jaleco,,,,,,
Salamander,Gradius,Commodore 64,1986,shoot 'em up,Japon,Konami,,,Everyone,,,1d3a4d28-9734-4f17-b744-0b3b47292a77
Thexder,,Nintendo Entertainment System,1985,jeu d'aventure,Game Arts,Game Arts,,,,,,
J. R. R. Tolkien's War in Middle Earth,,Commodore 64,1988,stratégie en temps réel,Krome Studios Melbourne,Krome Studios Melbourne,,,,,,
Gyruss,,Atari 5200,1988,shoot 'em up,Konami,Konami,,,,PEGI 3,,
Double Dragon,Double Dragon,Amstrad CPC,1987,beat them all,Taito,Technos Japan,,,,,,
Gyruss,,Xbox 360,1988,shoot 'em up,Konami,Konami,,,,PEGI 3,,
Altered Beast,,ZX Spectrum,1988,jeu de plates-formes,THQ,Sega,,,,,,
Gyruss,,Game Boy Advance,1988,shoot 'em up,Konami,Konami,,,,PEGI 3,,
After Burner,,ZX Spectrum,1987,shoot 'em up,Sega,Sega-AM2,,,Kids to Adults,,,
J. R. R. Tolkien's War in Middle Earth,,Amiga,1988,stratégie en temps réel,Krome Studios Melbourne,Krome Studios Melbourne,,,,,,
Salamander,Gradius,Amstrad CPC,1986,shoot 'em up,Japon,Konami,,,Everyone,,,1d3a4d28-9734-4f17-b744-0b3b47292a77
Battle Chess,,DOS,1988,échecs,Interplay Entertainment,Interplay Entertainment,,,,,,
Alex Kidd in Miracle World,Alex Kidd,Master System,1986,jeu de plates-formes,Sega,Sega,,https://web.archive.org/web/20110928031203/http://www.sega.co.jp/archive/album/04_alex/home.html,Everyone,PEGI 3,,49e4a46c-e515-41e9-b57f-a5c18bb997a3
Salamander,Gradius,MSX,1986,shoot 'em up,Japon,Konami,,,Everyone,,,1d3a4d28-9734-4f17-b744-0b3b47292a77
Salamander,Gradius,ZX Spectrum,1986,shoot 'em up,Japon,Konami,,,Everyone,,,1d3a4d28-9734-4f17-b744-0b3b47292a77
Double Dragon,Double Dragon,Nintendo Entertainment System,1987,beat them all,Taito,Technos Japan,,,,,,
After Burner,,Nintendo Entertainment System,1987,shoot 'em up,Sega,Sega-AM2,,,Kids to Adults,,,
Salamander,Gradius,PC-Engine,1986,shoot 'em up,Japon,Konami,,,Everyone,,,1d3a4d28-9734-4f17-b744-0b3b47292a77
After Burner,,Amstrad CPC,1987,shoot 'em up,Sega,Sega-AM2,,,Kids to Adults,,,
Battle Chess,,Acorn Archimedes,1988,échecs,Interplay Entertainment,Interplay Entertainment,,,,,,
Gyruss,,Nintendo Entertainment System,1988,shoot 'em up,Konami,Konami,,,,PEGI 3,,
Thexder,,Apple IIGS,1985,jeu d'aventure,Game Arts,Game Arts,,,,,,
Altered Beast,,Amstrad CPC,1988,jeu de plates-formes,THQ,Sega,,,,,,
Altered Beast,,MSX,1988,jeu de plates-formes,THQ,Sega,,,,,,
Escape from the Planet of the Robot Monsters,,Atari ST,1989,jeu de tir,Domark,Atari Games,,,,,,
Escape from the Planet of the Robot Monsters,,DOS,1989,jeu de tir,Domark,Atari Games,,,,,,
Auf Wiedersehen Monty,,Commodore 64,1987,jeu de plates-formes,Gremlin Graphics Software,,,,,,,
Out Run,,MSX,1986,jeu vidéo de course,Sega,Sega-AM2,http://commons.wikimedia.org/wiki/Special:FilePath/Outrun-sit-down-cabinet.jpg,,,,,79192448-f250-4e71-93e5-b518472a42e7
Lotus Esprit Turbo Challenge,,Amiga,1990,jeu vidéo de course,Gremlin Graphics Software,Magnetic Fields,,,,,,
Spy vs. Spy,,MSX,1986,jeu d'action,Beyond Software,Q5453814,,http://www.firststarsoftware.com/spyvsspy.htm,,,,18031b0d-a3ef-4548-b1c6-c3fc7f8fd6c1
Out Run,,ZX Spectrum,1986,jeu vidéo de course,Sega,Sega-AM2,http://commons.wikimedia.org/wiki/Special:FilePath/Outrun-sit-down-cabinet.jpg,,,,,79192448-f250-4e71-93e5-b518472a42e7
Spy vs. Spy,,ZX Spectrum,1986,jeu d'action,Beyond Software,Q5453814,,http://www.firststarsoftware.com/spyvsspy.htm,,,,18031b0d-a3ef-4548-b1c6-c3fc7f8fd6c1
Dizzy Panic!,,Amstrad CPC,1990,jeu vidéo de réflexion,Codemasters,Q4906174,,,,,,
Cosmic Soldier,,PC-88,1985,jeu vidéo de rôle,Kogado Studio,Kogado Studio,,,,,,
The Battle of Olympus,,Nintendo Entertainment System,1988,jeu de plates-formes,Brøderbund Software,Radical Entertainment,,,,,,
Hover Bovver,,Microsoft Windows,1983,jeu vidéo de réflexion,Jeff Minter,Jeff Minter,,,,,,
Crystal Castles,,MOS Technology 6502,1983,jeu d'action,Atari Inc.,Atari Inc.,,,,,,
Rick Dangerous,,Commodore 64,1989,jeu de plates-formes,Telecomsoft,Core Design,,,,,,
Rick Dangerous,,Commodore 64,1990,jeu de plates-formes,Telecomsoft,Core Design,,,,,,
Crystal Castles,,ZX Spectrum,1983,jeu d'action,Atari Inc.,Atari Inc.,,,,,,
Operation Thunderbolt,,Commodore 64,1988,shoot 'em up,Taito,Taito,http://commons.wikimedia.org/wiki/Special:FilePath/Taito%20Operation%20Thunderbolt.JPG,,,,,
Last Ninja 2,The Last Ninja,ZX Spectrum,1988,jeu d'action-aventure,Activision,System 3,,,,,,
Out Run,,PC-Engine,1986,jeu vidéo de course,Sega,Sega-AM2,http://commons.wikimedia.org/wiki/Special:FilePath/Outrun-sit-down-cabinet.jpg,,,,,79192448-f250-4e71-93e5-b518472a42e7
Final Fight,Final Fight,PlayStation Portable,1990,beat them all,U.S. Gold,Capcom,,,Everyone,,,
Rick Dangerous,,Amiga,1989,jeu de plates-formes,Telecomsoft,Core Design,,,,,,
Rick Dangerous,,Amiga,1990,jeu de plates-formes,Telecomsoft,Core Design,,,,,,
Track and Field,,Game Boy,1983,jeu vidéo de sport,Konami,Konami,,,Everyone,,,
Operation Thunderbolt,,Atari ST,1988,shoot 'em up,Taito,Taito,http://commons.wikimedia.org/wiki/Special:FilePath/Taito%20Operation%20Thunderbolt.JPG,,,,,
Spy vs. Spy,,Xbox,1986,jeu d'action,Beyond Software,Q5453814,,http://www.firststarsoftware.com/spyvsspy.htm,,,,18031b0d-a3ef-4548-b1c6-c3fc7f8fd6c1
Operation Thunderbolt,,Amiga,1988,shoot 'em up,Taito,Taito,http://commons.wikimedia.org/wiki/Special:FilePath/Taito%20Operation%20Thunderbolt.JPG,,,,,
Final Fight,Final Fight,Amiga,1990,beat them all,U.S. Gold,Capcom,,,Everyone,,,
Bruce Lee,,ZX Spectrum,1983,jeu de plates-formes,Datasoft,Datasoft,,,,,,
Bounty Bob Strikes Back!,,Commodore 64,1984,jeu de plates-formes,Big Five Software,Big Five Software,,http://www.bigfivesoftware.com/atari/BBSB/History/history.htm,,,,
Bomberman,Bomberman,NEC PC-6001,1983,casse-tête,Hudson Soft,Hudson Soft,,,,,,
Track and Field,,ZX Spectrum,1983,jeu vidéo de sport,Konami,Konami,,,Everyone,,,
Final Fight,Final Fight,Game Boy Advance,1990,beat them all,U.S. Gold,Capcom,,,Everyone,,,
Snoopy,,Atari ST,1984,jeu de plates-formes,Radarsoft,,,,,,,
Snoopy,,Commodore 64,1984,jeu de plates-formes,Radarsoft,,,,,,,
Out Run,,Game Boy Advance,1986,jeu vidéo de course,Sega,Sega-AM2,http://commons.wikimedia.org/wiki/Special:FilePath/Outrun-sit-down-cabinet.jpg,,,,,79192448-f250-4e71-93e5-b518472a42e7
Black Gold,,Atari ST,1989,jeu de gestion économique,ReLINE Software,ReLINE Software,,,,,,
Crystal Castles,,Amstrad CPC,1983,jeu d'action,Atari Inc.,Atari Inc.,,,,,,
Out Run,,Atari ST,1986,jeu vidéo de course,Sega,Sega-AM2,http://commons.wikimedia.org/wiki/Special:FilePath/Outrun-sit-down-cabinet.jpg,,,,,79192448-f250-4e71-93e5-b518472a42e7
Fast Food,,ZX Spectrum,1987,labyrinthe,Codemasters,Oliver Twins,,,,,,
Bounty Bob Strikes Back!,,Atari 5200,1984,jeu de plates-formes,Big Five Software,Big Five Software,,http://www.bigfivesoftware.com/atari/BBSB/History/history.htm,,,,
Spy vs. Spy,,Atari ST,1986,jeu d'action,Beyond Software,Q5453814,,http://www.firststarsoftware.com/spyvsspy.htm,,,,18031b0d-a3ef-4548-b1c6-c3fc7f8fd6c1
Track and Field,,Nintendo Entertainment System,1983,jeu vidéo de sport,Konami,Konami,,,Everyone,,,
Black Gold,,DOS,1989,jeu de gestion économique,ReLINE Software,ReLINE Software,,,,,,
Bomberman,Bomberman,Game Boy Advance,1983,casse-tête,Hudson Soft,Hudson Soft,,,,,,
Lotus Esprit Turbo Challenge,,ZX Spectrum,1990,jeu vidéo de course,Gremlin Graphics Software,Magnetic Fields,,,,,,
Bomberman,Bomberman,NEC PC-6001,1983,jeu de labyrinthe,Hudson Soft,Hudson Soft,,,,,,
Gyromite,,Nintendo Entertainment System,1985,jeu de plates-formes,Nintendo,Nintendo Research and Development 1,,,,,,3c7aafd3-a784-4269-92f0-bbbf7dc55beb
Bomberman,Bomberman,NEC PC-6601,1983,casse-tête,Hudson Soft,Hudson Soft,,,,,,
Cosmic Soldier,,MSX,1985,jeu vidéo de rôle,Kogado Studio,Kogado Studio,,,,,,
Spy vs. Spy,,Nintendo Entertainment System,1986,jeu d'action,Beyond Software,Q5453814,,http://www.firststarsoftware.com/spyvsspy.htm,,,,18031b0d-a3ef-4548-b1c6-c3fc7f8fd6c1
Bruce Lee,,Amstrad CPC,1983,jeu de plates-formes,Datasoft,Datasoft,,,,,,
Doraemon: Giga Zombie no Gyakushū,,Nintendo Entertainment System,1990,jeu vidéo de rôle,Epoch Co.,Epoch Co.,,,,,,
Bruce Lee,,MSX,1983,jeu de plates-formes,Datasoft,Datasoft,,,,,,
Bomberman,Bomberman,PC-88,1983,casse-tête,Hudson Soft,Hudson Soft,,,,,,
Rick Dangerous,,ZX Spectrum,1989,jeu de plates-formes,Telecomsoft,Core Design,,,,,,
Rick Dangerous,,ZX Spectrum,1990,jeu de plates-formes,Telecomsoft,Core Design,,,,,,
Last Ninja 2,The Last Ninja,Nintendo Entertainment System,1988,jeu d'action-aventure,Activision,System 3,,,,,,
Bounty Bob Strikes Back!,,ZX Spectrum,1984,jeu de plates-formes,Big Five Software,Big Five Software,,http://www.bigfivesoftware.com/atari/BBSB/History/history.htm,,,,
Bomberman,Bomberman,Game Boy Advance,1983,jeu de labyrinthe,Hudson Soft,Hudson Soft,,,,,,
Cosmic Wars,,Nintendo Entertainment System,1989,jeu de stratégie au tour par tour,Konami,Konami,,,,,,
Auf Wiedersehen Monty,,Amstrad CPC,1987,jeu de plates-formes,Gremlin Graphics Software,,,,,,,
Dizzy Panic!,,Atari ST,1990,jeu vidéo de réflexion,Codemasters,Q4906174,,,,,,
Operation Thunderbolt,,Amstrad CPC,1988,shoot 'em up,Taito,Taito,http://commons.wikimedia.org/wiki/Special:FilePath/Taito%20Operation%20Thunderbolt.JPG,,,,,
Final Fight,Final Fight,Amstrad CPC,1990,beat them all,U.S. Gold,Capcom,,,Everyone,,,
Bomberman,Bomberman,NEC PC-6601,1983,jeu de labyrinthe,Hudson Soft,Hudson Soft,,,,,,
Marble Madness,,Commodore 64,1984,jeu de plates-formes,Atari Games,Atari Games,,,,,,
Bomberman,Bomberman,ZX Spectrum,1983,casse-tête,Hudson Soft,Hudson Soft,,,,,,
Bomberman,Bomberman,PC-88,1983,jeu de labyrinthe,Hudson Soft,Hudson Soft,,,,,,
Spy vs. Spy,,iOS,1986,jeu d'action,Beyond Software,Q5453814,,http://www.firststarsoftware.com/spyvsspy.htm,,,,18031b0d-a3ef-4548-b1c6-c3fc7f8fd6c1
Ant Attack,,ZX Spectrum,1983,monde ouvert,Quicksilva,Quicksilva,,,,,,
Fast Food,,Amstrad CPC,1987,labyrinthe,Codemasters,Oliver Twins,,,,,,
Shadow Warriors II: Ninja Gaiden II,Ninja Gaiden,DOS,1990,jeu de plates-formes,Tecmo,Tecmo,,,Everyone,,,
Track and Field,,MSX,1983,jeu vidéo de sport,Konami,Konami,,,Everyone,,,
Marble Madness,,Mega Drive,1984,jeu de plates-formes,Atari Games,Atari Games,,,,,,
Auf Wiedersehen Monty,,ZX Spectrum,1987,jeu de plates-formes,Gremlin Graphics Software,,,,,,,
Auf Wiedersehen Monty,,MSX,1987,jeu de plates-formes,Gremlin Graphics Software,,,,,,,
Spy vs. Spy,,PlayStation 2,1986,jeu d'action,Beyond Software,Q5453814,,http://www.firststarsoftware.com/spyvsspy.htm,,,,18031b0d-a3ef-4548-b1c6-c3fc7f8fd6c1
Out Run,,jeu d'arcade,1986,jeu vidéo de course,Sega,Sega-AM2,http://commons.wikimedia.org/wiki/Special:FilePath/Outrun-sit-down-cabinet.jpg,,,,,79192448-f250-4e71-93e5-b518472a42e7
Bomberman,Bomberman,ZX Spectrum,1983,jeu de labyrinthe,Hudson Soft,Hudson Soft,,,,,,
Black Gold,,Commodore 64,1989,jeu de gestion économique,ReLINE Software,ReLINE Software,,,,,,
Rick Dangerous,,Amstrad CPC,1989,jeu de plates-formes,Telecomsoft,Core Design,,,,,,
Rick Dangerous,,Amstrad CPC,1990,jeu de plates-formes,Telecomsoft,Core Design,,,,,,
Lords of the Rising Sun,,PC-Engine,1989,jeu vidéo de stratégie,Cinemaware,Cinemaware,,,,,,
The Bugs Bunny Birthday Blowout,Q16155662,Nintendo Entertainment System,1990,jeu de plates-formes,Kemco,Kemco,,,,,,
Out Run,,Amiga,1986,jeu vidéo de course,Sega,Sega-AM2,http://commons.wikimedia.org/wiki/Special:FilePath/Outrun-sit-down-cabinet.jpg,,,,,79192448-f250-4e71-93e5-b518472a42e7
Spy vs. Spy,,Amiga,1986,jeu d'action,Beyond Software,Q5453814,,http://www.firststarsoftware.com/spyvsspy.htm,,,,18031b0d-a3ef-4548-b1c6-c3fc7f8fd6c1
Spy vs. Spy,,Game Boy Color,1986,jeu d'action,Beyond Software,Q5453814,,http://www.firststarsoftware.com/spyvsspy.htm,,,,18031b0d-a3ef-4548-b1c6-c3fc7f8fd6c1
Crystal Castles,,Atari ST,1983,jeu d'action,Atari Inc.,Atari Inc.,,,,,,
Bomberman,Bomberman,MSX,1983,casse-tête,Hudson Soft,Hudson Soft,,,,,,
Last Ninja 2,The Last Ninja,DOS,1988,jeu d'action-aventure,Activision,System 3,,,,,,
Lords of the Rising Sun,,CD-i,1989,jeu vidéo de stratégie,Cinemaware,Cinemaware,,,,,,
Spy vs. Spy,,Acorn Electron,1986,jeu d'action,Beyond Software,Q5453814,,http://www.firststarsoftware.com/spyvsspy.htm,,,,18031b0d-a3ef-4548-b1c6-c3fc7f8fd6c1
Gyromite,,Nintendo Entertainment System,1985,jeu vidéo de réflexion,Nintendo,Nintendo Research and Development 1,,,,,,3c7aafd3-a784-4269-92f0-bbbf7dc55beb
Dizzy Panic!,,Commodore 64,1990,jeu vidéo de réflexion,Codemasters,Q4906174,,,,,,
Bomberman,Bomberman,Famicom Disk System,1983,casse-tête,Hudson Soft,Hudson Soft,,,,,,
Lords of the Rising Sun,,DOS,1989,jeu vidéo de stratégie,Cinemaware,Cinemaware,,,,,,
Bruce Lee,,DOS,1983,jeu de plates-formes,Datasoft,Datasoft,,,,,,
Marble Madness,,ZX Spectrum,1984,jeu de plates-formes,Atari Games,Atari Games,,,,,,
Bomberman,Bomberman,Nintendo Entertainment System,1983,casse-tête,Hudson Soft,Hudson Soft,,,,,,
Bomberman,Bomberman,MSX,1983,jeu de labyrinthe,Hudson Soft,Hudson Soft,,,,,,
Dizzy Panic!,,Amiga,1990,jeu vidéo de réflexion,Codemasters,Q4906174,,,,,,
Last Ninja 2,The Last Ninja,Acorn Archimedes,1988,jeu d'action-aventure,Activision,System 3,,,,,,
Bomberman,Bomberman,N-Gage,1983,casse-tête,Hudson Soft,Hudson Soft,,,,,,
Bomberman,Bomberman,Famicom Disk System,1983,jeu de labyrinthe,Hudson Soft,Hudson Soft,,,,,,
Out Run,,DOS,1986,jeu vidéo de course,Sega,Sega-AM2,http://commons.wikimedia.org/wiki/Special:FilePath/Outrun-sit-down-cabinet.jpg,,,,,79192448-f250-4e71-93e5-b518472a42e7
Lotus Esprit Turbo Challenge,,Atari ST,1990,jeu vidéo de course,Gremlin Graphics Software,Magnetic Fields,,,,,,
Bomberman,Bomberman,Nintendo Entertainment System,1983,jeu de labyrinthe,Hudson Soft,Hudson Soft,,,,,,
Borrowed Time,,DOS,1985,jeu d'aventure,Activision,Interplay Entertainment,,,,,,
Crystal Castles,,Atari 2600,1983,jeu d'action,Atari Inc.,Atari Inc.,,,,,,
Fast Food,,DOS,1987,labyrinthe,Codemasters,Oliver Twins,,,,,,
Lotus Esprit Turbo Challenge,,DOS,1990,jeu vidéo de course,Gremlin Graphics Software,Magnetic Fields,,,,,,
Out Run,,Mega Drive,1986,jeu vidéo de course,Sega,Sega-AM2,http://commons.wikimedia.org/wiki/Special:FilePath/Outrun-sit-down-cabinet.jpg,,,,,79192448-f250-4e71-93e5-b518472a42e7
Shadow Warriors II: Ninja Gaiden II,Ninja Gaiden,Amiga,1990,jeu de plates-formes,Tecmo,Tecmo,,,Everyone,,,
Bomberman,Bomberman,N-Gage,1983,jeu de labyrinthe,Hudson Soft,Hudson Soft,,,,,,
Rick Dangerous,,Atari ST,1989,jeu de plates-formes,Telecomsoft,Core Design,,,,,,
Rick Dangerous,,Atari ST,1990,jeu de plates-formes,Telecomsoft,Core Design,,,,,,
Crystal Castles,,Commodore 64,1983,jeu d'action,Atari Inc.,Atari Inc.,,,,,,
Track and Field,,Nintendo DS,1983,jeu vidéo de sport,Konami,Konami,,,Everyone,,,
Rick Dangerous,,DOS,1989,jeu de plates-formes,Telecomsoft,Core Design,,,,,,
Rick Dangerous,,DOS,1990,jeu de plates-formes,Telecomsoft,Core Design,,,,,,
Last Ninja 2,The Last Ninja,Amiga,1988,jeu d'action-aventure,Activision,System 3,,,,,,
Operation Thunderbolt,,Motorola 68000,1988,shoot 'em up,Taito,Taito,http://commons.wikimedia.org/wiki/Special:FilePath/Taito%20Operation%20Thunderbolt.JPG,,,,,
Lotus Esprit Turbo Challenge,,Acorn Archimedes,1990,jeu vidéo de course,Gremlin Graphics Software,Magnetic Fields,,,,,,
Bruce Lee,,Commodore 64,1983,jeu de plates-formes,Datasoft,Datasoft,,,,,,
Out Run,,Commodore 64,1986,jeu vidéo de course,Sega,Sega-AM2,http://commons.wikimedia.org/wiki/Special:FilePath/Outrun-sit-down-cabinet.jpg,,,,,79192448-f250-4e71-93e5-b518472a42e7
Dizzy Panic!,,ZX Spectrum,1990,jeu vidéo de réflexion,Codemasters,Q4906174,,,,,,
Spy vs. Spy,,Commodore 64,1986,jeu d'action,Beyond Software,Q5453814,,http://www.firststarsoftware.com/spyvsspy.htm,,,,18031b0d-a3ef-4548-b1c6-c3fc7f8fd6c1
Bomberman,Bomberman,Sharp MZ,1983,casse-tête,Hudson Soft,Hudson Soft,,,,,,
Lords of the Rising Sun,,Amiga,1989,jeu vidéo de stratégie,Cinemaware,Cinemaware,,,,,,
Bomberman,Bomberman,FM-7,1983,casse-tête,Hudson Soft,Hudson Soft,,,,,,
Crystal Castles,,Microsoft Windows,1983,jeu d'action,Atari Inc.,Atari Inc.,,,,,,
Rick Dangerous,,MS-DOS,1989,jeu de plates-formes,Telecomsoft,Core Design,,,,,,
Rick Dangerous,,MS-DOS,1990,jeu de plates-formes,Telecomsoft,Core Design,,,,,,
Out Run,,Motorola 68000,1986,jeu vidéo de course,Sega,Sega-AM2,http://commons.wikimedia.org/wiki/Special:FilePath/Outrun-sit-down-cabinet.jpg,,,,,79192448-f250-4e71-93e5-b518472a42e7
Snoopy,,Amiga,1984,jeu de plates-formes,Radarsoft,,,,,,,
Track and Field,,Atari 2600,1983,jeu vidéo de sport,Konami,Konami,,,Everyone,,,
Ant Attack,,ZX Spectrum,1983,jeu d'action,Quicksilva,Quicksilva,,,,,,
Les Voyageurs du temps,,DOS,1989,jeu d'aventure,Delphine Software,Delphine Software,,,,,,
Shadow Warriors II: Ninja Gaiden II,Ninja Gaiden,Nintendo Entertainment System,1990,jeu de plates-formes,Tecmo,Tecmo,,,Everyone,,,
Out Run,,Amstrad CPC,1986,jeu vidéo de course,Sega,Sega-AM2,http://commons.wikimedia.org/wiki/Special:FilePath/Outrun-sit-down-cabinet.jpg,,,,,79192448-f250-4e71-93e5-b518472a42e7
Bomberman,Bomberman,Sharp MZ,1983,jeu de labyrinthe,Hudson Soft,Hudson Soft,,,,,,
Spy vs. Spy,,Amstrad CPC,1986,jeu d'action,Beyond Software,Q5453814,,http://www.firststarsoftware.com/spyvsspy.htm,,,,18031b0d-a3ef-4548-b1c6-c3fc7f8fd6c1
Lotus Esprit Turbo Challenge,,Commodore 64,1990,jeu vidéo de course,Gremlin Graphics Software,Magnetic Fields,,,,,,
Bomberman,Bomberman,FM-7,1983,jeu de labyrinthe,Hudson Soft,Hudson Soft,,,,,,
Spy vs. Spy,,Game Boy,1986,jeu d'action,Beyond Software,Q5453814,,http://www.firststarsoftware.com/spyvsspy.htm,,,,18031b0d-a3ef-4548-b1c6-c3fc7f8fd6c1
Operation Thunderbolt,,Super Nintendo,1988,shoot 'em up,Taito,Taito,http://commons.wikimedia.org/wiki/Special:FilePath/Taito%20Operation%20Thunderbolt.JPG,,,,,
Out Run,,Game Gear,1986,jeu vidéo de course,Sega,Sega-AM2,http://commons.wikimedia.org/wiki/Special:FilePath/Outrun-sit-down-cabinet.jpg,,,,,79192448-f250-4e71-93e5-b518472a42e7
Final Fight,Final Fight,Super Nintendo,1990,beat them all,U.S. Gold,Capcom,,,Everyone,,,
Track and Field,,Commodore 64,1983,jeu vidéo de sport,Konami,Konami,,,Everyone,,,
Impossible Mission,,Atari 7800,1984,jeu de plates-formes,Epyx,Epyx,,,,,,
Links: The Challenge of Golf,,Mega Drive,1990,jeu vidéo de sport,Indie Built,Indie Built,,,,,,
ThunderCats,,Commodore 64,1987,jeu d'action,Elite Systems,Elite Systems,,,,,,
Exolon,,Atari ST,1987,shoot 'em up,Hewson Consultants,Raffaele Cecco,,,,,,
Ultima IV,Ultima,Nintendo Entertainment System,1985,monde ouvert,Pony Canyon,Origin Systems,,http://www.ultimaforever.com/,,,,
Microprose Soccer,,ZX Spectrum,1988,jeu vidéo de sport,MicroProse,Sensible Software,,,,,,
Eye of the Beholder,Q31088854,DOS,1990,jeu vidéo de rôle,Strategic Simulations,Westwood Studios,,,,,,
Eye of the Beholder,Q31088854,DOS,1990,jeu vidéo de rôle,Strategic Simulations,Strategic Simulations,,,,,,
Links: The Challenge of Golf,,Microsoft Windows,1990,jeu vidéo de sport,Indie Built,Indie Built,,,,,,
Columns (jeu vidéo),,Game Gear,1990,jeu vidéo de réflexion,Sega,Sega,,http://www.sega.com,,PEGI 3,,
Eye of the Beholder,Q31088854,DOS,1990,jeu vidéo de rôle,Infogrames,Westwood Studios,,,,,,
Eye of the Beholder,Q31088854,DOS,1990,jeu vidéo de rôle,Infogrames,Strategic Simulations,,,,,,
Columns (jeu vidéo),,MSX,1990,jeu vidéo de réflexion,Sega,Sega,,http://www.sega.com,,PEGI 3,,
Microprose Soccer,,Amstrad CPC,1988,football,MicroProse,Sensible Software,,,,,,
Commando (jeu vidéo),,Atari ST,1985,shoot 'em up,Capcom,Capcom,,,,,,
Columns (jeu vidéo),,PC-Engine,1990,jeu vidéo de réflexion,Sega,Sega,,http://www.sega.com,,PEGI 3,,
Eye of the Beholder,Q31088854,MS-DOS,1990,jeu vidéo de rôle,Strategic Simulations,Westwood Studios,,,,,,
Eye of the Beholder,Q31088854,MS-DOS,1990,jeu vidéo de rôle,Strategic Simulations,Strategic Simulations,,,,,,
Commando (jeu vidéo),,DOS,1985,shoot 'em up,Capcom,Capcom,,,,,,
Eye of the Beholder,Q31088854,MS-DOS,1990,jeu vidéo de rôle,Infogrames,Westwood Studios,,,,,,
Eye of the Beholder,Q31088854,Super Nintendo,1990,jeu vidéo de rôle,Strategic Simulations,Westwood Studios,,,,,,
Eye of the Beholder,Q31088854,MS-DOS,1990,jeu vidéo de rôle,Infogrames,Strategic Simulations,,,,,,
Eye of the Beholder,Q31088854,Super Nintendo,1990,jeu vidéo de rôle,Strategic Simulations,Strategic Simulations,,,,,,
Eye of the Beholder,Q31088854,Super Nintendo,1990,jeu vidéo de rôle,Infogrames,Westwood Studios,,,,,,
Eye of the Beholder,Q31088854,Super Nintendo,1990,jeu vidéo de rôle,Infogrames,Strategic Simulations,,,,,,
